"@timestamp","system.cpu.total.norm.pct"
"Oct 6, 2021 @ 14:49:22.653","93.61%"
"Oct 6, 2021 @ 14:49:21.653","99.74%"
"Oct 6, 2021 @ 14:49:20.653","100%"
"Oct 6, 2021 @ 14:49:19.653","83.41%"
"Oct 6, 2021 @ 14:49:18.653","91.12%"
"Oct 6, 2021 @ 14:49:17.653","100%"
"Oct 6, 2021 @ 14:49:16.653","49.81%"
"Oct 6, 2021 @ 14:49:15.653","99.5%"
"Oct 6, 2021 @ 14:49:14.653","100%"
"Oct 6, 2021 @ 14:49:13.653","78.04%"
"Oct 6, 2021 @ 14:49:12.653","99.63%"
"Oct 6, 2021 @ 14:49:11.653","100%"
"Oct 6, 2021 @ 14:49:10.653","100%"
"Oct 6, 2021 @ 14:49:09.653","57.23%"
"Oct 6, 2021 @ 14:49:08.653","82.21%"
"Oct 6, 2021 @ 14:49:07.653","99.87%"
"Oct 6, 2021 @ 14:49:06.653","100%"
"Oct 6, 2021 @ 14:49:05.653","96.6%"
"Oct 6, 2021 @ 14:49:04.653","55.61%"
"Oct 6, 2021 @ 14:49:03.653","48.48%"
"Oct 6, 2021 @ 14:49:02.653","55.59%"
"Oct 6, 2021 @ 14:49:01.653","99.5%"
"Oct 6, 2021 @ 14:49:00.653","81.64%"
"Oct 6, 2021 @ 14:48:59.653","45.62%"
"Oct 6, 2021 @ 14:48:58.653","87.8%"
"Oct 6, 2021 @ 14:48:57.653","99.75%"
"Oct 6, 2021 @ 14:48:56.653","100%"
"Oct 6, 2021 @ 14:48:55.653","82.05%"
"Oct 6, 2021 @ 14:48:54.653","47.22%"
"Oct 6, 2021 @ 14:48:53.653","48.31%"
"Oct 6, 2021 @ 14:48:52.653","49.69%"
"Oct 6, 2021 @ 14:48:51.653","48.14%"
"Oct 6, 2021 @ 14:48:50.653","99.5%"
"Oct 6, 2021 @ 14:48:49.653","92.24%"
"Oct 6, 2021 @ 14:48:48.653","50.97%"
"Oct 6, 2021 @ 14:48:47.653","78.41%"
"Oct 6, 2021 @ 14:48:46.653","99.49%"
"Oct 6, 2021 @ 14:48:45.653","100%"
"Oct 6, 2021 @ 14:48:44.653","100%"
"Oct 6, 2021 @ 14:48:43.653","52.05%"
"Oct 6, 2021 @ 14:48:42.653","48.44%"
"Oct 6, 2021 @ 14:48:41.653","44.4%"
"Oct 6, 2021 @ 14:48:40.653","44.83%"
"Oct 6, 2021 @ 14:48:39.653","53.42%"
"Oct 6, 2021 @ 14:48:38.653","52.11%"
"Oct 6, 2021 @ 14:48:37.653","45.85%"
"Oct 6, 2021 @ 14:48:36.653","92.49%"
"Oct 6, 2021 @ 14:48:35.653","95.74%"
"Oct 6, 2021 @ 14:48:34.653","48.13%"
"Oct 6, 2021 @ 14:48:33.653","45.87%"
"Oct 6, 2021 @ 14:48:32.653","45.41%"
"Oct 6, 2021 @ 14:48:31.653","45.64%"
"Oct 6, 2021 @ 14:48:30.653","45.81%"
"Oct 6, 2021 @ 14:48:29.653","51.72%"
"Oct 6, 2021 @ 14:48:28.657","99.51%"
"Oct 6, 2021 @ 14:48:27.653","80.98%"
"Oct 6, 2021 @ 14:48:26.653","65.25%"
"Oct 6, 2021 @ 14:48:25.653","46.43%"
"Oct 6, 2021 @ 14:48:24.653","46.14%"
"Oct 6, 2021 @ 14:48:23.653","48.63%"
"Oct 6, 2021 @ 14:48:22.653","45.36%"
"Oct 6, 2021 @ 14:48:21.653","66.58%"
"Oct 6, 2021 @ 14:48:20.653","99.62%"
"Oct 6, 2021 @ 14:48:19.653","65.86%"
"Oct 6, 2021 @ 14:48:18.653","46.82%"
"Oct 6, 2021 @ 14:48:17.653","46.51%"
"Oct 6, 2021 @ 14:48:16.653","44.89%"
"Oct 6, 2021 @ 14:48:15.653","46.15%"
"Oct 6, 2021 @ 14:48:14.653","46.59%"
"Oct 6, 2021 @ 14:48:13.653","50.18%"
"Oct 6, 2021 @ 14:48:12.653","46.2%"
"Oct 6, 2021 @ 14:48:11.653","47.3%"
"Oct 6, 2021 @ 14:48:10.653","59.46%"
"Oct 6, 2021 @ 14:48:09.653","99.75%"
"Oct 6, 2021 @ 14:48:08.653","68.97%"
"Oct 6, 2021 @ 14:48:07.653","43.15%"
"Oct 6, 2021 @ 14:48:06.653","45.64%"
"Oct 6, 2021 @ 14:48:05.653","40.68%"
"Oct 6, 2021 @ 14:48:04.653","51.45%"
"Oct 6, 2021 @ 14:48:03.653","46.13%"
"Oct 6, 2021 @ 14:48:02.653","44.24%"
"Oct 6, 2021 @ 14:48:01.653","42.62%"
"Oct 6, 2021 @ 14:48:00.653","39.02%"
"Oct 6, 2021 @ 14:47:59.653","40.97%"
"Oct 6, 2021 @ 14:47:58.653","43.13%"
"Oct 6, 2021 @ 14:47:57.654","44.84%"
"Oct 6, 2021 @ 14:47:56.653","46.77%"
"Oct 6, 2021 @ 14:47:55.653","32.22%"
"Oct 6, 2021 @ 14:47:54.653","42.73%"
"Oct 6, 2021 @ 14:47:53.653","47.38%"
"Oct 6, 2021 @ 14:47:52.653","46.58%"
"Oct 6, 2021 @ 14:47:51.653","42.02%"
"Oct 6, 2021 @ 14:47:50.653","70.58%"
"Oct 6, 2021 @ 14:47:49.653","99.62%"
"Oct 6, 2021 @ 14:47:48.653","32.56%"
"Oct 6, 2021 @ 14:47:47.653","42.1%"
"Oct 6, 2021 @ 14:47:46.653","48.59%"
"Oct 6, 2021 @ 14:47:45.653","42.71%"
"Oct 6, 2021 @ 14:47:44.653","43.83%"
"Oct 6, 2021 @ 14:47:43.653","44.4%"
"Oct 6, 2021 @ 14:47:42.653","43.32%"
"Oct 6, 2021 @ 14:47:41.653","50.86%"
"Oct 6, 2021 @ 14:47:40.653","45.4%"
"Oct 6, 2021 @ 14:47:39.653","45.8%"
"Oct 6, 2021 @ 14:47:38.653","43.12%"
"Oct 6, 2021 @ 14:47:37.653","45.12%"
"Oct 6, 2021 @ 14:47:36.653","47.43%"
"Oct 6, 2021 @ 14:47:35.653","50.7%"
"Oct 6, 2021 @ 14:47:34.653","42.08%"
"Oct 6, 2021 @ 14:47:33.653","80.32%"
"Oct 6, 2021 @ 14:47:32.653","99.87%"
"Oct 6, 2021 @ 14:47:31.653","99.87%"
"Oct 6, 2021 @ 14:47:30.653","75.41%"
"Oct 6, 2021 @ 14:47:29.653","47.52%"
"Oct 6, 2021 @ 14:47:28.653","46.41%"
"Oct 6, 2021 @ 14:47:27.653","37.59%"
"Oct 6, 2021 @ 14:47:26.653","46.79%"
"Oct 6, 2021 @ 14:47:25.653","44.36%"
"Oct 6, 2021 @ 14:47:24.653","52.73%"
"Oct 6, 2021 @ 14:47:23.653","46.28%"
"Oct 6, 2021 @ 14:47:22.653","46.26%"
"Oct 6, 2021 @ 14:47:21.653","42.93%"
"Oct 6, 2021 @ 14:47:20.653","44.11%"
"Oct 6, 2021 @ 14:47:19.653","56.32%"
"Oct 6, 2021 @ 14:47:18.654","49.87%"
"Oct 6, 2021 @ 14:47:17.653","43.49%"
"Oct 6, 2021 @ 14:47:16.653","43.66%"
"Oct 6, 2021 @ 14:47:15.653","45.52%"
"Oct 6, 2021 @ 14:47:14.653","46.91%"
"Oct 6, 2021 @ 14:47:13.653","44.4%"
"Oct 6, 2021 @ 14:47:12.653","44.57%"
"Oct 6, 2021 @ 14:47:11.653","86.06%"
"Oct 6, 2021 @ 14:47:10.653","95.5%"
"Oct 6, 2021 @ 14:47:09.653","45.92%"
"Oct 6, 2021 @ 14:47:08.653","28.84%"
"Oct 6, 2021 @ 14:47:07.653","44.41%"
"Oct 6, 2021 @ 14:47:06.653","46.73%"
"Oct 6, 2021 @ 14:47:05.653","43.5%"
"Oct 6, 2021 @ 14:47:04.653","56.3%"
"Oct 6, 2021 @ 14:47:03.653","38.28%"
"Oct 6, 2021 @ 14:47:02.653","39.05%"
"Oct 6, 2021 @ 14:47:01.653","45.64%"
"Oct 6, 2021 @ 14:47:00.653","44.22%"
"Oct 6, 2021 @ 14:46:59.653","44.86%"
"Oct 6, 2021 @ 14:46:58.653","42.54%"
"Oct 6, 2021 @ 14:46:57.653","57.12%"
"Oct 6, 2021 @ 14:46:56.653","47.79%"
"Oct 6, 2021 @ 14:46:55.653","44.74%"
"Oct 6, 2021 @ 14:46:54.653","44.7%"
"Oct 6, 2021 @ 14:46:53.653","43.08%"
"Oct 6, 2021 @ 14:46:52.653","26.81%"
"Oct 6, 2021 @ 14:46:51.653","43.33%"
"Oct 6, 2021 @ 14:46:50.653","51.54%"
"Oct 6, 2021 @ 14:46:49.653","45.16%"
"Oct 6, 2021 @ 14:46:48.653","44.86%"
"Oct 6, 2021 @ 14:46:47.653","28.43%"
"Oct 6, 2021 @ 14:46:46.653","42.24%"
"Oct 6, 2021 @ 14:46:45.653","50.99%"
"Oct 6, 2021 @ 14:46:44.653","46.32%"
"Oct 6, 2021 @ 14:46:43.653","49.87%"
"Oct 6, 2021 @ 14:46:42.653","37.71%"
"Oct 6, 2021 @ 14:46:41.653","31.18%"
"Oct 6, 2021 @ 14:46:40.653","56.05%"
"Oct 6, 2021 @ 14:46:39.653","46.18%"
"Oct 6, 2021 @ 14:46:38.653","46.25%"
"Oct 6, 2021 @ 14:46:37.653","51.37%"
"Oct 6, 2021 @ 14:46:36.653","33.98%"
"Oct 6, 2021 @ 14:46:35.653","46.52%"
"Oct 6, 2021 @ 14:46:34.653","46.1%"
"Oct 6, 2021 @ 14:46:33.653","54.89%"
"Oct 6, 2021 @ 14:46:32.653","44.76%"
"Oct 6, 2021 @ 14:46:31.653","30.9%"
"Oct 6, 2021 @ 14:46:30.653","50.44%"
"Oct 6, 2021 @ 14:46:29.653","45.25%"
"Oct 6, 2021 @ 14:46:28.653","47.62%"
"Oct 6, 2021 @ 14:46:27.653","45.34%"
"Oct 6, 2021 @ 14:46:26.653","39.71%"
"Oct 6, 2021 @ 14:46:25.654","45.73%"
"Oct 6, 2021 @ 14:46:24.653","51.26%"
"Oct 6, 2021 @ 14:46:23.653","44.07%"
"Oct 6, 2021 @ 14:46:22.653","44.05%"
"Oct 6, 2021 @ 14:46:21.653","20.59%"
"Oct 6, 2021 @ 14:46:20.653","44.87%"
"Oct 6, 2021 @ 14:46:19.653","55.29%"
"Oct 6, 2021 @ 14:46:18.653","47.99%"
"Oct 6, 2021 @ 14:46:17.653","49.94%"
"Oct 6, 2021 @ 14:46:16.653","33.04%"
"Oct 6, 2021 @ 14:46:15.653","45.89%"
"Oct 6, 2021 @ 14:46:14.653","46.17%"
"Oct 6, 2021 @ 14:46:13.653","44.3%"
"Oct 6, 2021 @ 14:46:12.653","44.91%"
"Oct 6, 2021 @ 14:46:11.653","41.94%"
"Oct 6, 2021 @ 14:46:10.653","52.71%"
"Oct 6, 2021 @ 14:46:09.653","45.17%"
"Oct 6, 2021 @ 14:46:08.653","46.13%"
"Oct 6, 2021 @ 14:46:07.653","41.47%"
"Oct 6, 2021 @ 14:46:06.653","35.5%"
"Oct 6, 2021 @ 14:46:05.653","50.12%"
"Oct 6, 2021 @ 14:46:04.653","47.09%"
"Oct 6, 2021 @ 14:46:03.653","45.53%"
"Oct 6, 2021 @ 14:46:02.653","54.5%"
"Oct 6, 2021 @ 14:46:01.653","32.22%"
"Oct 6, 2021 @ 14:46:00.653","45.23%"
"Oct 6, 2021 @ 14:45:59.653","49.56%"
"Oct 6, 2021 @ 14:45:58.653","49.11%"
"Oct 6, 2021 @ 14:45:57.653","37.37%"
"Oct 6, 2021 @ 14:45:56.653","38.25%"
"Oct 6, 2021 @ 14:45:55.653","54.46%"
"Oct 6, 2021 @ 14:45:54.653","45.9%"
"Oct 6, 2021 @ 14:45:53.653","49.75%"
"Oct 6, 2021 @ 14:45:52.653","35.95%"
"Oct 6, 2021 @ 14:45:51.653","33.17%"
"Oct 6, 2021 @ 14:45:50.653","44.11%"
"Oct 6, 2021 @ 14:45:49.653","44.73%"
"Oct 6, 2021 @ 14:45:48.653","47.74%"
"Oct 6, 2021 @ 14:45:47.653","35.19%"
"Oct 6, 2021 @ 14:45:46.653","35.27%"
"Oct 6, 2021 @ 14:45:45.653","52.47%"
"Oct 6, 2021 @ 14:45:44.653","48.48%"
"Oct 6, 2021 @ 14:45:43.653","46.87%"
"Oct 6, 2021 @ 14:45:42.653","36.83%"
"Oct 6, 2021 @ 14:45:41.653","30.53%"
"Oct 6, 2021 @ 14:45:40.653","50.87%"
"Oct 6, 2021 @ 14:45:39.653","43.19%"
"Oct 6, 2021 @ 14:45:38.653","58.78%"
"Oct 6, 2021 @ 14:45:37.653","43.14%"
"Oct 6, 2021 @ 14:45:36.653","38.46%"
"Oct 6, 2021 @ 14:45:35.653","44.36%"
"Oct 6, 2021 @ 14:45:34.653","46.3%"
"Oct 6, 2021 @ 14:45:33.653","46.63%"
"Oct 6, 2021 @ 14:45:32.653","33.75%"
"Oct 6, 2021 @ 14:45:31.653","47.43%"
"Oct 6, 2021 @ 14:45:30.653","49.68%"
"Oct 6, 2021 @ 14:45:29.653","47.51%"
"Oct 6, 2021 @ 14:45:28.653","53.53%"
"Oct 6, 2021 @ 14:45:27.653","30.34%"
"Oct 6, 2021 @ 14:45:26.653","47.82%"
"Oct 6, 2021 @ 14:45:25.653","50.64%"
"Oct 6, 2021 @ 14:45:24.653","45.44%"
"Oct 6, 2021 @ 14:45:23.653","35.99%"
"Oct 6, 2021 @ 14:45:22.653","41.13%"
"Oct 6, 2021 @ 14:45:21.653","45.1%"
"Oct 6, 2021 @ 14:45:20.653","48.53%"
"Oct 6, 2021 @ 14:45:19.653","46.27%"
"Oct 6, 2021 @ 14:45:18.653","35.61%"
"Oct 6, 2021 @ 14:45:17.653","48.65%"
"Oct 6, 2021 @ 14:45:16.653","46.19%"
"Oct 6, 2021 @ 14:45:15.653","51.74%"
"Oct 6, 2021 @ 14:45:14.653","32.95%"
"Oct 6, 2021 @ 14:45:13.653","47.58%"
"Oct 6, 2021 @ 14:45:12.653","49.69%"
"Oct 6, 2021 @ 14:45:11.653","46.74%"
"Oct 6, 2021 @ 14:45:10.653","41.87%"
"Oct 6, 2021 @ 14:45:09.653","36.49%"
"Oct 6, 2021 @ 14:45:08.653","51.66%"
"Oct 6, 2021 @ 14:45:07.653","48.11%"
"Oct 6, 2021 @ 14:45:06.653","46.11%"
"Oct 6, 2021 @ 14:45:05.654","32.57%"
"Oct 6, 2021 @ 14:45:04.653","45.82%"
"Oct 6, 2021 @ 14:45:03.653","45.41%"
"Oct 6, 2021 @ 14:45:02.653","43.34%"
"Oct 6, 2021 @ 14:45:01.653","42.06%"
"Oct 6, 2021 @ 14:45:00.653","50%"
"Oct 6, 2021 @ 14:44:59.654","48.04%"
"Oct 6, 2021 @ 14:44:58.653","44.97%"
"Oct 6, 2021 @ 14:44:57.653","36.33%"
"Oct 6, 2021 @ 14:44:56.653","45.2%"
"Oct 6, 2021 @ 14:44:55.653","48.92%"
"Oct 6, 2021 @ 14:44:54.653","45%"
"Oct 6, 2021 @ 14:44:53.653","37.2%"
"Oct 6, 2021 @ 14:44:52.653","53.27%"
"Oct 6, 2021 @ 14:44:51.653","46.03%"
"Oct 6, 2021 @ 14:44:50.653","43.69%"
"Oct 6, 2021 @ 14:44:49.653","44.8%"
"Oct 6, 2021 @ 14:44:48.653","50.57%"
"Oct 6, 2021 @ 14:44:47.653","55.9%"
"Oct 6, 2021 @ 14:44:46.653","48.08%"
"Oct 6, 2021 @ 14:44:45.655","36.53%"
"Oct 6, 2021 @ 14:44:44.653","44.98%"
"Oct 6, 2021 @ 14:44:43.653","49.38%"
"Oct 6, 2021 @ 14:44:42.653","42.15%"
"Oct 6, 2021 @ 14:44:41.653","32.49%"
"Oct 6, 2021 @ 14:44:40.653","45.95%"
"Oct 6, 2021 @ 14:44:39.653","54.69%"
"Oct 6, 2021 @ 14:44:38.653","47.14%"
"Oct 6, 2021 @ 14:44:37.653","39.73%"
"Oct 6, 2021 @ 14:44:36.653","47.32%"
"Oct 6, 2021 @ 14:44:35.653","48.36%"
"Oct 6, 2021 @ 14:44:34.653","43.08%"
"Oct 6, 2021 @ 14:44:33.653","38.44%"
"Oct 6, 2021 @ 14:44:32.653","44.04%"
"Oct 6, 2021 @ 14:44:31.653","45.19%"
"Oct 6, 2021 @ 14:44:30.653","40.97%"
"Oct 6, 2021 @ 14:44:29.653","34.39%"
"Oct 6, 2021 @ 14:44:28.653","46.65%"
"Oct 6, 2021 @ 14:44:27.653","47.05%"
"Oct 6, 2021 @ 14:44:26.653","47.51%"
"Oct 6, 2021 @ 14:44:25.653","40.49%"
"Oct 6, 2021 @ 14:44:24.653","45.87%"
"Oct 6, 2021 @ 14:44:23.653","45.81%"
"Oct 6, 2021 @ 14:44:22.653","38.69%"
"Oct 6, 2021 @ 14:44:21.653","45.33%"
"Oct 6, 2021 @ 14:44:20.653","44.08%"
"Oct 6, 2021 @ 14:44:19.653","44.26%"
"Oct 6, 2021 @ 14:44:18.653","36.21%"
"Oct 6, 2021 @ 14:44:17.653","49.75%"
"Oct 6, 2021 @ 14:44:16.654","47.39%"
"Oct 6, 2021 @ 14:44:15.653","45.66%"
"Oct 6, 2021 @ 14:44:14.653","36.74%"
"Oct 6, 2021 @ 14:44:13.653","47.16%"
"Oct 6, 2021 @ 14:44:12.653","49.75%"
"Oct 6, 2021 @ 14:44:11.653","35.96%"
"Oct 6, 2021 @ 14:44:10.653","49.49%"
"Oct 6, 2021 @ 14:44:09.653","49.31%"
"Oct 6, 2021 @ 14:44:08.653","48.22%"
"Oct 6, 2021 @ 14:44:07.653","30.73%"
"Oct 6, 2021 @ 14:44:06.653","44.69%"
"Oct 6, 2021 @ 14:44:05.653","53.77%"
"Oct 6, 2021 @ 14:44:04.653","39.65%"
"Oct 6, 2021 @ 14:44:03.653","44.63%"
"Oct 6, 2021 @ 14:44:02.653","51.52%"
"Oct 6, 2021 @ 14:44:01.653","44.15%"
"Oct 6, 2021 @ 14:44:00.653","30.75%"
"Oct 6, 2021 @ 14:43:59.653","43.11%"
"Oct 6, 2021 @ 14:43:58.653","44.74%"
"Oct 6, 2021 @ 14:43:57.653","42.08%"
"Oct 6, 2021 @ 14:43:56.653","37.7%"
"Oct 6, 2021 @ 14:43:55.653","55.99%"
"Oct 6, 2021 @ 14:43:54.653","48.46%"
"Oct 6, 2021 @ 14:43:53.653","32.46%"
"Oct 6, 2021 @ 14:43:52.653","40.05%"
"Oct 6, 2021 @ 14:43:51.653","49.19%"
"Oct 6, 2021 @ 14:43:50.653","41.95%"
"Oct 6, 2021 @ 14:43:49.653","36.6%"
"Oct 6, 2021 @ 14:43:48.653","49.61%"
"Oct 6, 2021 @ 14:43:47.653","52.84%"
"Oct 6, 2021 @ 14:43:46.653","32.99%"
"Oct 6, 2021 @ 14:43:45.653","43.83%"
"Oct 6, 2021 @ 14:43:44.653","49.62%"
"Oct 6, 2021 @ 14:43:43.653","40.65%"
"Oct 6, 2021 @ 14:43:42.653","47.85%"
"Oct 6, 2021 @ 14:43:41.653","43.99%"
"Oct 6, 2021 @ 14:43:40.653","57.52%"
"Oct 6, 2021 @ 14:43:39.653","46.11%"
"Oct 6, 2021 @ 14:43:38.653","46.37%"
"Oct 6, 2021 @ 14:43:37.653","40.97%"
"Oct 6, 2021 @ 14:43:36.653","35.46%"
"Oct 6, 2021 @ 14:43:35.653","46.22%"
"Oct 6, 2021 @ 14:43:34.653","44.05%"
"Oct 6, 2021 @ 14:43:33.653","31.44%"
"Oct 6, 2021 @ 14:43:32.653","47.46%"
"Oct 6, 2021 @ 14:43:31.653","44.99%"
"Oct 6, 2021 @ 14:43:30.653","26.68%"
"Oct 6, 2021 @ 14:43:29.653","49.36%"
"Oct 6, 2021 @ 14:43:28.653","48.51%"
"Oct 6, 2021 @ 14:43:27.653","37.39%"
"Oct 6, 2021 @ 14:43:26.653","42.82%"
"Oct 6, 2021 @ 14:43:25.653","50.06%"
"Oct 6, 2021 @ 14:43:24.653","41.37%"
"Oct 6, 2021 @ 14:43:23.653","34.19%"
"Oct 6, 2021 @ 14:43:22.653","45%"
"Oct 6, 2021 @ 14:43:21.653","51.33%"
"Oct 6, 2021 @ 14:43:20.653","40.46%"
"Oct 6, 2021 @ 14:43:19.653","45.08%"
"Oct 6, 2021 @ 14:43:18.653","45.35%"
"Oct 6, 2021 @ 14:43:17.653","36.06%"
"Oct 6, 2021 @ 14:43:16.653","47.57%"
"Oct 6, 2021 @ 14:43:15.653","43.54%"
"Oct 6, 2021 @ 14:43:14.653","32.82%"
"Oct 6, 2021 @ 14:43:13.653","52.38%"
"Oct 6, 2021 @ 14:43:12.653","45.62%"
"Oct 6, 2021 @ 14:43:11.653","33.54%"
"Oct 6, 2021 @ 14:43:10.653","45.55%"
"Oct 6, 2021 @ 14:43:09.653","47.47%"
"Oct 6, 2021 @ 14:43:08.653","40.02%"
"Oct 6, 2021 @ 14:43:07.653","46.2%"
"Oct 6, 2021 @ 14:43:06.653","30.84%"
"Oct 6, 2021 @ 14:43:05.653","40.76%"
"Oct 6, 2021 @ 14:43:04.653","51.9%"
"Oct 6, 2021 @ 14:43:03.653","45.07%"
"Oct 6, 2021 @ 14:43:02.653","21.28%"
"Oct 6, 2021 @ 14:43:01.653","46.87%"
"Oct 6, 2021 @ 14:43:00.653","52.11%"
"Oct 6, 2021 @ 14:42:59.653","32.91%"
"Oct 6, 2021 @ 14:42:58.653","46.02%"
"Oct 6, 2021 @ 14:42:57.653","51.92%"
"Oct 6, 2021 @ 14:42:56.653","38.85%"
"Oct 6, 2021 @ 14:42:55.653","45.37%"
"Oct 6, 2021 @ 14:42:54.653","51.67%"
"Oct 6, 2021 @ 14:42:53.653","33.29%"
"Oct 6, 2021 @ 14:42:52.653","48.1%"
"Oct 6, 2021 @ 14:42:51.653","50.38%"
"Oct 6, 2021 @ 14:42:50.653","37.13%"
"Oct 6, 2021 @ 14:42:49.653","45.99%"
"Oct 6, 2021 @ 14:42:48.653","53.14%"
"Oct 6, 2021 @ 14:42:47.653","45.02%"
"Oct 6, 2021 @ 14:42:46.653","46.34%"
"Oct 6, 2021 @ 14:42:45.653","30.55%"
"Oct 6, 2021 @ 14:42:44.653","53.41%"
"Oct 6, 2021 @ 14:42:43.653","45.22%"
"Oct 6, 2021 @ 14:42:42.653","34.22%"
"Oct 6, 2021 @ 14:42:41.653","50.32%"
"Oct 6, 2021 @ 14:42:40.653","49.81%"
"Oct 6, 2021 @ 14:42:39.653","37.82%"
"Oct 6, 2021 @ 14:42:38.653","48.24%"
"Oct 6, 2021 @ 14:42:37.653","31.01%"
"Oct 6, 2021 @ 14:42:36.653","45.28%"
