"@timestamp","system.cpu.total.norm.pct"
"Mar 30, 2021 @ 09:04:02.311","68.45%"
"Mar 30, 2021 @ 09:04:03.309","62.4%"
"Mar 30, 2021 @ 09:04:04.309","62.24%"
"Mar 30, 2021 @ 09:04:05.309","59.17%"
"Mar 30, 2021 @ 09:04:06.309","63.85%"
"Mar 30, 2021 @ 09:04:07.309","70.96%"
"Mar 30, 2021 @ 09:04:08.309","70.88%"
"Mar 30, 2021 @ 09:04:09.309","60.05%"
"Mar 30, 2021 @ 09:04:10.309","58.76%"
"Mar 30, 2021 @ 09:04:11.309","65.23%"
"Mar 30, 2021 @ 09:04:12.309","93.73%"
"Mar 30, 2021 @ 09:04:13.309","100%"
"Mar 30, 2021 @ 09:04:14.310","99.75%"
"Mar 30, 2021 @ 09:04:15.309","100%"
"Mar 30, 2021 @ 09:04:16.309","100%"
"Mar 30, 2021 @ 09:04:17.309","100%"
"Mar 30, 2021 @ 09:04:18.309","100%"
"Mar 30, 2021 @ 09:04:19.309","100%"
"Mar 30, 2021 @ 09:04:20.309","100%"
"Mar 30, 2021 @ 09:04:21.309","100%"
"Mar 30, 2021 @ 09:04:22.309","100%"
"Mar 30, 2021 @ 09:04:23.309","100%"
"Mar 30, 2021 @ 09:04:24.309","100%"
"Mar 30, 2021 @ 09:04:25.309","100%"
"Mar 30, 2021 @ 09:04:26.309","100%"
"Mar 30, 2021 @ 09:04:27.309","100%"
"Mar 30, 2021 @ 09:04:28.309","100%"
"Mar 30, 2021 @ 09:04:29.309","100%"
"Mar 30, 2021 @ 09:04:30.309","100%"
"Mar 30, 2021 @ 09:04:31.309","100%"
"Mar 30, 2021 @ 09:04:32.309","100%"
"Mar 30, 2021 @ 09:04:33.309","100%"
"Mar 30, 2021 @ 09:04:34.309","100%"
"Mar 30, 2021 @ 09:04:35.309","100%"
"Mar 30, 2021 @ 09:04:36.309","100%"
"Mar 30, 2021 @ 09:04:37.309","100%"
"Mar 30, 2021 @ 09:04:38.309","100%"
"Mar 30, 2021 @ 09:04:39.309","100%"
"Mar 30, 2021 @ 09:04:40.309","94.42%"
"Mar 30, 2021 @ 09:04:41.309","42.86%"
"Mar 30, 2021 @ 09:04:42.309","27.82%"
"Mar 30, 2021 @ 09:04:43.309","26.63%"
"Mar 30, 2021 @ 09:04:44.309","27.39%"
"Mar 30, 2021 @ 09:04:45.309","26.32%"
"Mar 30, 2021 @ 09:04:46.309","31.25%"
"Mar 30, 2021 @ 09:04:47.309","26.01%"
"Mar 30, 2021 @ 09:04:48.309","36.75%"
"Mar 30, 2021 @ 09:04:49.309","26.38%"
"Mar 30, 2021 @ 09:04:50.309","32.35%"
"Mar 30, 2021 @ 09:04:51.309","26.45%"
"Mar 30, 2021 @ 09:04:52.309","27.89%"
"Mar 30, 2021 @ 09:04:53.309","26.68%"
"Mar 30, 2021 @ 09:04:54.309","28.32%"
"Mar 30, 2021 @ 09:04:55.309","25.94%"
"Mar 30, 2021 @ 09:04:56.309","27.2%"
"Mar 30, 2021 @ 09:04:57.309","27.07%"
"Mar 30, 2021 @ 09:04:58.309","26.45%"
"Mar 30, 2021 @ 09:04:59.309","28%"
"Mar 30, 2021 @ 09:05:00.309","27.57%"
"Mar 30, 2021 @ 09:05:01.309","31.67%"
"Mar 30, 2021 @ 09:05:02.309","28.5%"
"Mar 30, 2021 @ 09:05:03.309","27.2%"
"Mar 30, 2021 @ 09:05:04.309","20.45%"
"Mar 30, 2021 @ 09:05:05.309","7.56%"
"Mar 30, 2021 @ 09:05:06.309","1.25%"
"Mar 30, 2021 @ 09:05:07.309","1.26%"
