"@timestamp","system.cpu.total.norm.pct"
"Mar 29, 2021 @ 14:21:12.925","47.75%"
"Mar 29, 2021 @ 14:21:13.925","55.02%"
"Mar 29, 2021 @ 14:21:14.925","54.46%"
"Mar 29, 2021 @ 14:21:15.925","46.51%"
"Mar 29, 2021 @ 14:21:16.925","42.58%"
"Mar 29, 2021 @ 14:21:17.925","72.57%"
"Mar 29, 2021 @ 14:21:18.925","54.99%"
"Mar 29, 2021 @ 14:21:19.925","50%"
"Mar 29, 2021 @ 14:21:20.926","60.28%"
"Mar 29, 2021 @ 14:21:21.926","46.96%"
"Mar 29, 2021 @ 14:21:22.925","53.38%"
"Mar 29, 2021 @ 14:21:23.925","44.74%"
"Mar 29, 2021 @ 14:21:24.925","58.5%"
"Mar 29, 2021 @ 14:21:25.925","44.88%"
"Mar 29, 2021 @ 14:21:26.928","58.45%"
"Mar 29, 2021 @ 14:21:27.925","54.76%"
"Mar 29, 2021 @ 14:21:28.925","65.61%"
"Mar 29, 2021 @ 14:21:29.925","54.88%"
"Mar 29, 2021 @ 14:21:30.925","54.78%"
"Mar 29, 2021 @ 14:21:31.925","68.06%"
"Mar 29, 2021 @ 14:21:32.925","62.77%"
"Mar 29, 2021 @ 14:21:33.925","62.32%"
"Mar 29, 2021 @ 14:21:34.926","55.63%"
"Mar 29, 2021 @ 14:21:35.925","76.08%"
"Mar 29, 2021 @ 14:21:36.925","57.69%"
"Mar 29, 2021 @ 14:21:37.926","52.83%"
"Mar 29, 2021 @ 14:21:38.925","58.92%"
"Mar 29, 2021 @ 14:21:39.925","56.86%"
"Mar 29, 2021 @ 14:21:40.925","53.47%"
"Mar 29, 2021 @ 14:21:41.925","53.3%"
"Mar 29, 2021 @ 14:21:42.925","53.33%"
"Mar 29, 2021 @ 14:21:43.925","46.53%"
"Mar 29, 2021 @ 14:21:44.925","62.93%"
"Mar 29, 2021 @ 14:21:45.925","68.63%"
"Mar 29, 2021 @ 14:21:46.925","60.55%"
"Mar 29, 2021 @ 14:21:47.925","56.48%"
"Mar 29, 2021 @ 14:21:48.925","58.02%"
"Mar 29, 2021 @ 14:21:49.925","68.24%"
"Mar 29, 2021 @ 14:21:50.925","58.97%"
"Mar 29, 2021 @ 14:21:51.925","58.42%"
"Mar 29, 2021 @ 14:21:52.925","60.25%"
"Mar 29, 2021 @ 14:21:53.925","63.02%"
"Mar 29, 2021 @ 14:21:54.925","63.81%"
"Mar 29, 2021 @ 14:21:55.925","65.11%"
"Mar 29, 2021 @ 14:21:56.925","66.67%"
"Mar 29, 2021 @ 14:21:57.925","67.07%"
"Mar 29, 2021 @ 14:21:58.925","62.93%"
"Mar 29, 2021 @ 14:21:59.925","66.34%"
"Mar 29, 2021 @ 14:22:00.925","73.88%"
"Mar 29, 2021 @ 14:22:01.925","66.1%"
"Mar 29, 2021 @ 14:22:02.925","61.19%"
"Mar 29, 2021 @ 14:22:03.925","64.86%"
"Mar 29, 2021 @ 14:22:04.926","65.87%"
"Mar 29, 2021 @ 14:22:05.925","69.55%"
"Mar 29, 2021 @ 14:22:06.925","55.64%"
"Mar 29, 2021 @ 14:22:07.925","72.13%"
"Mar 29, 2021 @ 14:22:08.925","70.15%"
"Mar 29, 2021 @ 14:22:09.925","60.15%"
"Mar 29, 2021 @ 14:22:10.925","63.79%"
"Mar 29, 2021 @ 14:22:11.925","66.33%"
"Mar 29, 2021 @ 14:22:12.925","63.34%"
"Mar 29, 2021 @ 14:22:13.925","63.35%"
"Mar 29, 2021 @ 14:22:14.925","66.08%"
"Mar 29, 2021 @ 14:22:15.925","62.16%"
"Mar 29, 2021 @ 14:22:16.925","66.83%"
"Mar 29, 2021 @ 14:22:17.925","67.76%"
"Mar 29, 2021 @ 14:22:18.925","62.53%"
"Mar 29, 2021 @ 14:22:19.925","63.02%"
"Mar 29, 2021 @ 14:22:20.925","75.18%"
"Mar 29, 2021 @ 14:22:21.925","78.08%"
"Mar 29, 2021 @ 14:22:22.926","62%"
"Mar 29, 2021 @ 14:22:23.925","57.91%"
"Mar 29, 2021 @ 14:22:24.925","65.41%"
"Mar 29, 2021 @ 14:22:25.925","68.33%"
"Mar 29, 2021 @ 14:22:26.925","65.5%"
"Mar 29, 2021 @ 14:22:27.925","78.87%"
"Mar 29, 2021 @ 14:22:28.925","75.49%"
"Mar 29, 2021 @ 14:22:29.925","68.33%"
"Mar 29, 2021 @ 14:22:30.925","70.67%"
"Mar 29, 2021 @ 14:22:31.925","75.56%"
"Mar 29, 2021 @ 14:22:32.925","79.25%"
"Mar 29, 2021 @ 14:22:33.925","67.74%"
"Mar 29, 2021 @ 14:22:34.925","70.9%"
"Mar 29, 2021 @ 14:22:35.925","75.81%"
"Mar 29, 2021 @ 14:22:36.925","69.85%"
"Mar 29, 2021 @ 14:22:37.925","68.63%"
"Mar 29, 2021 @ 14:22:38.925","72.18%"
"Mar 29, 2021 @ 14:22:39.926","73.62%"
"Mar 29, 2021 @ 14:22:40.925","66.91%"
"Mar 29, 2021 @ 14:22:41.925","68.49%"
"Mar 29, 2021 @ 14:22:42.925","75.19%"
"Mar 29, 2021 @ 14:22:43.925","77%"
"Mar 29, 2021 @ 14:22:44.925","69.3%"
"Mar 29, 2021 @ 14:22:45.925","80.29%"
"Mar 29, 2021 @ 14:22:46.925","74.01%"
"Mar 29, 2021 @ 14:22:47.925","76.81%"
"Mar 29, 2021 @ 14:22:48.934","76.76%"
"Mar 29, 2021 @ 14:22:49.927","74.33%"
"Mar 29, 2021 @ 14:22:50.925","81.28%"
"Mar 29, 2021 @ 14:22:51.925","72.93%"
"Mar 29, 2021 @ 14:22:52.925","72.22%"
"Mar 29, 2021 @ 14:22:53.925","76.77%"
"Mar 29, 2021 @ 14:22:54.927","79.46%"
"Mar 29, 2021 @ 14:22:55.925","72.33%"
"Mar 29, 2021 @ 14:22:56.925","71.46%"
"Mar 29, 2021 @ 14:22:57.925","79.95%"
"Mar 29, 2021 @ 14:22:58.925","74.15%"
"Mar 29, 2021 @ 14:22:59.928","81.68%"
"Mar 29, 2021 @ 14:23:00.925","72.46%"
"Mar 29, 2021 @ 14:23:01.925","79.7%"
"Mar 29, 2021 @ 14:23:02.925","72.68%"
"Mar 29, 2021 @ 14:23:03.925","83.78%"
"Mar 29, 2021 @ 14:23:04.926","78.3%"
"Mar 29, 2021 @ 14:23:05.925","75.68%"
"Mar 29, 2021 @ 14:23:06.925","75.8%"
"Mar 29, 2021 @ 14:23:07.925","75.31%"
"Mar 29, 2021 @ 14:23:08.925","73.79%"
"Mar 29, 2021 @ 14:23:09.925","75.49%"
"Mar 29, 2021 @ 14:23:10.925","74.07%"
"Mar 29, 2021 @ 14:23:11.925","75%"
"Mar 29, 2021 @ 14:23:12.925","78.22%"
"Mar 29, 2021 @ 14:23:13.925","74.58%"
"Mar 29, 2021 @ 14:23:14.925","75.25%"
"Mar 29, 2021 @ 14:23:15.925","85.29%"
"Mar 29, 2021 @ 14:23:16.925","78.38%"
"Mar 29, 2021 @ 14:23:17.925","76.85%"
"Mar 29, 2021 @ 14:23:18.925","77.91%"
"Mar 29, 2021 @ 14:23:19.925","78.01%"
"Mar 29, 2021 @ 14:23:20.925","81.19%"
"Mar 29, 2021 @ 14:23:21.925","75.12%"
"Mar 29, 2021 @ 14:23:22.925","79.56%"
"Mar 29, 2021 @ 14:23:23.925","76.49%"
"Mar 29, 2021 @ 14:23:24.925","82.88%"
"Mar 29, 2021 @ 14:23:25.925","78.21%"
"Mar 29, 2021 @ 14:23:26.925","85.61%"
"Mar 29, 2021 @ 14:23:27.925","83.62%"
"Mar 29, 2021 @ 14:23:28.926","75.37%"
"Mar 29, 2021 @ 14:23:29.925","79.85%"
"Mar 29, 2021 @ 14:23:30.925","82.92%"
"Mar 29, 2021 @ 14:23:31.925","78.69%"
"Mar 29, 2021 @ 14:23:32.925","79.36%"
"Mar 29, 2021 @ 14:23:33.925","88.09%"
"Mar 29, 2021 @ 14:23:34.925","80.48%"
"Mar 29, 2021 @ 14:23:35.928","85.71%"
"Mar 29, 2021 @ 14:23:36.925","82.38%"
"Mar 29, 2021 @ 14:23:37.925","83.91%"
"Mar 29, 2021 @ 14:23:38.925","76.35%"
"Mar 29, 2021 @ 14:23:39.926","75.92%"
"Mar 29, 2021 @ 14:23:40.925","77.11%"
"Mar 29, 2021 @ 14:23:41.925","80.4%"
"Mar 29, 2021 @ 14:23:42.925","76.54%"
"Mar 29, 2021 @ 14:23:43.925","73.66%"
"Mar 29, 2021 @ 14:23:44.925","85.46%"
"Mar 29, 2021 @ 14:23:45.925","78.92%"
"Mar 29, 2021 @ 14:23:46.925","80.6%"
"Mar 29, 2021 @ 14:23:47.925","78.96%"
"Mar 29, 2021 @ 14:23:48.925","88.78%"
"Mar 29, 2021 @ 14:23:49.925","77.42%"
"Mar 29, 2021 @ 14:23:50.925","88.42%"
"Mar 29, 2021 @ 14:23:51.925","83.95%"
"Mar 29, 2021 @ 14:23:52.925","80.89%"
"Mar 29, 2021 @ 14:23:53.925","89.38%"
"Mar 29, 2021 @ 14:23:54.926","82.84%"
"Mar 29, 2021 @ 14:23:55.925","86.35%"
"Mar 29, 2021 @ 14:23:56.925","80.4%"
"Mar 29, 2021 @ 14:23:57.925","80.55%"
"Mar 29, 2021 @ 14:23:58.927","85.93%"
"Mar 29, 2021 @ 14:23:59.925","91.52%"
"Mar 29, 2021 @ 14:24:00.925","80.35%"
"Mar 29, 2021 @ 14:24:01.925","88.73%"
"Mar 29, 2021 @ 14:24:02.928","91.23%"
"Mar 29, 2021 @ 14:24:03.925","88.86%"
"Mar 29, 2021 @ 14:24:04.925","80.69%"
"Mar 29, 2021 @ 14:24:05.925","89.5%"
"Mar 29, 2021 @ 14:24:06.925","92.56%"
"Mar 29, 2021 @ 14:24:07.925","84.2%"
"Mar 29, 2021 @ 14:24:08.925","82.88%"
"Mar 29, 2021 @ 14:24:09.925","82.71%"
"Mar 29, 2021 @ 14:24:10.925","89.58%"
"Mar 29, 2021 @ 14:24:11.925","87.9%"
"Mar 29, 2021 @ 14:24:12.925","81.66%"
"Mar 29, 2021 @ 14:24:13.925","87.56%"
"Mar 29, 2021 @ 14:24:14.925","85.21%"
"Mar 29, 2021 @ 14:24:15.925","85.96%"
"Mar 29, 2021 @ 14:24:16.925","85.19%"
"Mar 29, 2021 @ 14:24:17.925","92.48%"
"Mar 29, 2021 @ 14:24:18.925","99.5%"
"Mar 29, 2021 @ 14:24:19.925","100%"
"Mar 29, 2021 @ 14:24:20.925","100%"
"Mar 29, 2021 @ 14:24:21.925","100%"
"Mar 29, 2021 @ 14:24:22.925","100%"
"Mar 29, 2021 @ 14:24:23.925","100%"
"Mar 29, 2021 @ 14:24:24.925","100%"
"Mar 29, 2021 @ 14:24:25.925","100%"
"Mar 29, 2021 @ 14:24:26.925","100%"
"Mar 29, 2021 @ 14:24:27.925","100%"
"Mar 29, 2021 @ 14:24:28.925","100%"
"Mar 29, 2021 @ 14:24:29.925","100%"
"Mar 29, 2021 @ 14:24:30.925","100%"
"Mar 29, 2021 @ 14:24:31.925","100%"
"Mar 29, 2021 @ 14:24:32.925","100%"
"Mar 29, 2021 @ 14:24:33.925","100%"
"Mar 29, 2021 @ 14:24:34.925","100%"
"Mar 29, 2021 @ 14:24:35.925","100%"
"Mar 29, 2021 @ 14:24:36.925","100%"
"Mar 29, 2021 @ 14:24:37.925","100%"
"Mar 29, 2021 @ 14:24:38.925","100%"
"Mar 29, 2021 @ 14:24:39.925","100%"
"Mar 29, 2021 @ 14:24:40.925","100%"
"Mar 29, 2021 @ 14:24:41.925","100%"
"Mar 29, 2021 @ 14:24:42.925","99.75%"
"Mar 29, 2021 @ 14:24:43.944","100%"
