@timestamp,system.cpu.total.norm.pct
2021-10-05 14:04:55.865000,97.46000000000001
2021-10-05 14:04:56.865000,99.5
2021-10-05 14:04:57.865000,99.75
2021-10-05 14:05:02.865000,99.75
2021-10-05 14:05:03.865000,98.5
2021-10-05 14:05:04.865000,98.99
2021-10-05 14:05:05.865000,99.25
2021-10-05 14:05:06.865000,100
2021-10-05 14:05:07.865000,99.5
2021-10-05 14:05:08.865000,100
2021-10-05 14:04:47.865000,45.79
2021-10-05 14:04:48.865000,54.81
2021-10-05 14:04:50.865000,84.71
2021-10-05 14:04:51.865000,92.46
2021-10-05 14:04:52.865000,96.48
2021-10-05 14:04:53.866000,94.41000000000001
2021-10-05 14:04:54.865000,97.50999999999999
2021-10-05 14:05:09.865000,99.75
2021-10-05 14:05:10.865000,100
2021-10-05 14:05:11.865000,99.75
2021-10-05 14:05:12.865000,100
2021-10-05 14:05:13.865000,99.5
2021-10-05 14:05:14.866000,98.75
2021-10-05 14:05:15.865000,99.75
2021-10-05 14:05:16.865000,100
2021-10-05 14:05:17.865000,100
2021-10-05 14:05:18.865000,99.75
2021-10-05 14:04:42.864000,0
2021-10-05 14:04:43.865000,77.3
2021-10-05 14:04:44.865000,61.809999999999995
2021-10-05 14:04:45.865000,57.95
2021-10-05 14:04:46.865000,43.11
2021-10-05 14:04:49.865000,45.98
2021-10-05 14:04:58.865000,99.0
2021-10-05 14:04:59.865000,99.75
2021-10-05 14:05:00.865000,99.5
2021-10-05 14:05:01.865000,99.25
2021-10-05 14:08:05.865000,100
2021-10-05 14:08:06.874000,100
2021-10-05 14:08:07.867000,100
2021-10-05 14:08:08.865000,100
2021-10-05 14:08:09.865000,100
2021-10-05 14:08:10.865000,100
2021-10-05 14:08:11.865000,99.25
2021-10-05 14:06:19.865000,100
2021-10-05 14:06:20.865000,100
2021-10-05 14:06:21.865000,100
2021-10-05 14:06:22.865000,100
2021-10-05 14:06:23.865000,99.75
2021-10-05 14:06:04.866000,100
2021-10-05 14:06:05.865000,100
2021-10-05 14:06:06.865000,100
2021-10-05 14:06:07.865000,100
2021-10-05 14:06:08.865000,100
2021-10-05 14:06:09.865000,100
2021-10-05 14:06:34.865000,100
2021-10-05 14:06:35.865000,100
2021-10-05 14:06:36.866000,99.0
2021-10-05 14:06:37.865000,99.75
2021-10-05 14:06:38.865000,99.5
2021-10-05 14:06:10.865000,100
2021-10-05 14:06:11.865000,100
2021-10-05 14:06:12.865000,99.75
2021-10-05 14:06:13.865000,100
2021-10-05 14:05:59.865000,100
2021-10-05 14:06:00.865000,100
2021-10-05 14:06:01.865000,100
2021-10-05 14:06:02.865000,100
2021-10-05 14:06:03.865000,100
2021-10-05 14:06:14.865000,100
2021-10-05 14:06:15.865000,100
2021-10-05 14:06:16.866000,98.24000000000001
2021-10-05 14:06:17.865000,100
2021-10-05 14:06:18.865000,99.75
2021-10-05 14:06:24.865000,100
2021-10-05 14:06:25.865000,100
2021-10-05 14:06:26.869000,100
2021-10-05 14:06:27.865000,100
2021-10-05 14:06:28.865000,100
2021-10-05 14:06:29.868000,100
2021-10-05 14:06:30.865000,100
2021-10-05 14:06:31.865000,100
2021-10-05 14:06:32.865000,100
2021-10-05 14:06:33.866000,100
2021-10-05 14:07:04.865000,100
2021-10-05 14:07:05.865000,100
2021-10-05 14:07:06.865000,100
2021-10-05 14:07:07.867000,100
2021-10-05 14:07:08.865000,100
2021-10-05 14:07:09.870000,100
2021-10-05 14:06:54.865000,100
2021-10-05 14:06:55.865000,100
2021-10-05 14:06:56.865000,100
2021-10-05 14:06:57.865000,100
2021-10-05 14:06:58.865000,100
2021-10-05 14:06:59.865000,100
2021-10-05 14:06:44.865000,100
2021-10-05 14:06:45.882000,100
2021-10-05 14:06:46.867000,100
2021-10-05 14:06:47.865000,100
2021-10-05 14:06:48.865000,100
2021-10-05 14:06:49.866000,100
2021-10-05 14:06:50.865000,100
2021-10-05 14:06:51.867000,100
2021-10-05 14:06:52.865000,100
2021-10-05 14:06:53.865000,100
2021-10-05 14:06:39.887000,100
2021-10-05 14:06:40.865000,100
2021-10-05 14:06:41.865000,100
2021-10-05 14:06:42.865000,100
2021-10-05 14:06:43.876000,100
2021-10-05 14:07:10.868000,100
2021-10-05 14:07:11.895000,100
2021-10-05 14:07:12.865000,100
