"@timestamp","system.cpu.total.norm.pct"
"Oct 6, 2021 @ 15:37:31.165","83.525%"
"Oct 6, 2021 @ 15:37:30.165","84.67500000000001%"
"Oct 6, 2021 @ 15:37:29.165","82.66%"
"Oct 6, 2021 @ 15:37:28.165","82.53%"
"Oct 6, 2021 @ 15:37:27.165","83.07499999999999%"
"Oct 6, 2021 @ 15:37:26.165","83.34%"
"Oct 6, 2021 @ 15:37:25.165","81.77000000000001%"
"Oct 6, 2021 @ 15:37:24.165","81.96000000000001%"
"Oct 6, 2021 @ 15:37:23.165","82.27%"
"Oct 6, 2021 @ 15:37:22.165","83.095%"
"Oct 6, 2021 @ 15:37:21.165","83.75%"
"Oct 6, 2021 @ 15:37:20.165","83.57499999999999%"
"Oct 6, 2021 @ 15:37:19.165","83.10499999999999%"
"Oct 6, 2021 @ 15:37:18.165","82.995%"
"Oct 6, 2021 @ 15:37:17.165","83.42%"
"Oct 6, 2021 @ 15:37:16.165","82.44999999999999%"
"Oct 6, 2021 @ 15:37:15.165","84.53%"
"Oct 6, 2021 @ 15:37:14.165","84.185%"
"Oct 6, 2021 @ 15:37:13.165","82.745%"
"Oct 6, 2021 @ 15:37:12.165","84.49%"
"Oct 6, 2021 @ 15:37:11.165","83.53999999999999%"
"Oct 6, 2021 @ 15:37:10.165","82.42%"
"Oct 6, 2021 @ 15:37:09.165","83.125%"
"Oct 6, 2021 @ 15:37:08.165","83.52000000000001%"
"Oct 6, 2021 @ 15:37:07.165","82.82%"
"Oct 6, 2021 @ 15:37:06.165","82.715%"
"Oct 6, 2021 @ 15:37:05.165","83.825%"
"Oct 6, 2021 @ 15:37:04.165","83.05%"
"Oct 6, 2021 @ 15:37:03.165","82.37%"
"Oct 6, 2021 @ 15:37:02.165","81.18%"
"Oct 6, 2021 @ 15:37:01.165","82.21000000000001%"
"Oct 6, 2021 @ 15:37:00.165","83.095%"
"Oct 6, 2021 @ 15:36:59.165","83.94%"
"Oct 6, 2021 @ 15:36:58.165","83.375%"
"Oct 6, 2021 @ 15:36:57.165","84.11500000000001%"
"Oct 6, 2021 @ 15:36:56.165","84.505%"
"Oct 6, 2021 @ 15:36:55.165","82.155%"
"Oct 6, 2021 @ 15:36:54.165","83.475%"
"Oct 6, 2021 @ 15:36:53.165","83.38999999999999%"
"Oct 6, 2021 @ 15:36:52.165","83.16%"
"Oct 6, 2021 @ 15:36:51.165","81.935%"
"Oct 6, 2021 @ 15:36:50.165","82.06%"
"Oct 6, 2021 @ 15:36:49.165","83.255%"
"Oct 6, 2021 @ 15:36:48.165","83.705%"
"Oct 6, 2021 @ 15:36:47.165","85.815%"
"Oct 6, 2021 @ 15:36:46.165","83.49000000000001%"
"Oct 6, 2021 @ 15:36:45.165","83.43%"
"Oct 6, 2021 @ 15:36:44.165","83.475%"
"Oct 6, 2021 @ 15:36:43.165","84.53%"
"Oct 6, 2021 @ 15:36:42.165","84.075%"
"Oct 6, 2021 @ 15:36:41.165","84.235%"
"Oct 6, 2021 @ 15:36:40.165","84.755%"
"Oct 6, 2021 @ 15:36:39.165","84.39%"
"Oct 6, 2021 @ 15:36:38.165","82.9%"
"Oct 6, 2021 @ 15:36:37.165","83.73%"
"Oct 6, 2021 @ 15:36:36.165","83.13%"
"Oct 6, 2021 @ 15:36:35.165","82.975%"
"Oct 6, 2021 @ 15:36:34.165","82.39%"
"Oct 6, 2021 @ 15:36:33.165","84.485%"
"Oct 6, 2021 @ 15:36:32.165","82.955%"
"Oct 6, 2021 @ 15:36:31.165","82.12%"
"Oct 6, 2021 @ 15:36:30.165","82.02%"
"Oct 6, 2021 @ 15:36:29.165","82.80000000000001%"
"Oct 6, 2021 @ 15:36:28.165","83.765%"
"Oct 6, 2021 @ 15:36:27.165","82.03999999999999%"
"Oct 6, 2021 @ 15:36:26.165","84.06%"
"Oct 6, 2021 @ 15:36:25.165","86.08%"
"Oct 6, 2021 @ 15:36:24.165","88.86000000000001%"
"Oct 6, 2021 @ 15:36:23.165","85.36%"
"Oct 6, 2021 @ 15:36:22.165","82.245%"
"Oct 6, 2021 @ 15:36:21.165","82.465%"
"Oct 6, 2021 @ 15:36:20.165","85.36%"
"Oct 6, 2021 @ 15:36:19.165","84.295%"
"Oct 6, 2021 @ 15:36:18.165","81.525%"
"Oct 6, 2021 @ 15:36:17.165","84.07%"
"Oct 6, 2021 @ 15:36:16.165","83.25%"
"Oct 6, 2021 @ 15:36:15.165","82.52%"
"Oct 6, 2021 @ 15:36:14.165","83.035%"
"Oct 6, 2021 @ 15:36:13.165","83.735%"
"Oct 6, 2021 @ 15:36:12.165","84.345%"
"Oct 6, 2021 @ 15:36:11.165","83.205%"
"Oct 6, 2021 @ 15:36:10.165","84.1%"
"Oct 6, 2021 @ 15:36:09.165","83.62%"
"Oct 6, 2021 @ 15:36:08.165","83.28%"
"Oct 6, 2021 @ 15:36:07.165","82.25%"
"Oct 6, 2021 @ 15:36:06.166","82.87%"
"Oct 6, 2021 @ 15:36:05.165","82.015%"
"Oct 6, 2021 @ 15:36:04.165","81.525%"
"Oct 6, 2021 @ 15:36:03.165","84.045%"
"Oct 6, 2021 @ 15:36:02.165","83.83500000000001%"
"Oct 6, 2021 @ 15:36:01.166","84.08500000000001%"
"Oct 6, 2021 @ 15:36:00.165","81.475%"
"Oct 6, 2021 @ 15:35:59.165","83.345%"
"Oct 6, 2021 @ 15:35:58.165","82.635%"
"Oct 6, 2021 @ 15:35:57.165","84.195%"
"Oct 6, 2021 @ 15:35:56.165","83.045%"
"Oct 6, 2021 @ 15:35:55.165","82.97999999999999%"
"Oct 6, 2021 @ 15:35:54.166","83.22%"
"Oct 6, 2021 @ 15:35:53.165","82.35499999999999%"
"Oct 6, 2021 @ 15:35:52.165","82.64%"
"Oct 6, 2021 @ 15:35:51.165","82.78999999999999%"
"Oct 6, 2021 @ 15:35:50.165","82.35%"
"Oct 6, 2021 @ 15:35:49.165","83.72%"
"Oct 6, 2021 @ 15:35:48.165","82.235%"
"Oct 6, 2021 @ 15:35:47.165","81.82499999999999%"
"Oct 6, 2021 @ 15:35:46.165","81.94%"
"Oct 6, 2021 @ 15:35:45.165","82.32499999999999%"
"Oct 6, 2021 @ 15:35:44.165","84.09%"
"Oct 6, 2021 @ 15:35:43.165","82.915%"
"Oct 6, 2021 @ 15:35:42.165","83.905%"
"Oct 6, 2021 @ 15:35:41.165","83.36%"
"Oct 6, 2021 @ 15:35:40.165","83.8%"
"Oct 6, 2021 @ 15:35:39.165","83.09%"
"Oct 6, 2021 @ 15:35:38.165","83.26499999999999%"
"Oct 6, 2021 @ 15:35:37.165","82.545%"
"Oct 6, 2021 @ 15:35:36.165","82.53999999999999%"
"Oct 6, 2021 @ 15:35:35.165","81.315%"
"Oct 6, 2021 @ 15:35:34.165","82.695%"
"Oct 6, 2021 @ 15:35:33.165","84.35%"
"Oct 6, 2021 @ 15:35:32.165","83.58500000000001%"
"Oct 6, 2021 @ 15:35:31.165","82.48500000000001%"
"Oct 6, 2021 @ 15:35:30.165","82.185%"
"Oct 6, 2021 @ 15:35:29.166","84.795%"
"Oct 6, 2021 @ 15:35:28.165","85.845%"
"Oct 6, 2021 @ 15:35:27.165","82.745%"
"Oct 6, 2021 @ 15:35:26.165","81.78999999999999%"
"Oct 6, 2021 @ 15:35:25.165","81.69%"
"Oct 6, 2021 @ 15:35:24.165","81.045%"
"Oct 6, 2021 @ 15:35:23.165","82.645%"
"Oct 6, 2021 @ 15:35:22.166","82.25%"
"Oct 6, 2021 @ 15:35:21.165","83.17500000000001%"
"Oct 6, 2021 @ 15:35:20.165","82.2%"
"Oct 6, 2021 @ 15:35:19.165","82.565%"
"Oct 6, 2021 @ 15:35:18.165","81.12%"
"Oct 6, 2021 @ 15:35:17.165","83.435%"
"Oct 6, 2021 @ 15:35:16.165","83.485%"
"Oct 6, 2021 @ 15:35:15.165","82.57%"
"Oct 6, 2021 @ 15:35:14.165","82.805%"
"Oct 6, 2021 @ 15:35:13.165","82.125%"
"Oct 6, 2021 @ 15:35:12.165","82.245%"
"Oct 6, 2021 @ 15:35:11.166","82.41%"
"Oct 6, 2021 @ 15:35:10.165","81.41%"
"Oct 6, 2021 @ 15:35:09.165","83.05%"
"Oct 6, 2021 @ 15:35:08.165","81.975%"
"Oct 6, 2021 @ 15:35:07.165","83.275%"
"Oct 6, 2021 @ 15:35:06.165","80.785%"
"Oct 6, 2021 @ 15:35:05.165","79.79499999999999%"
"Oct 6, 2021 @ 15:35:04.165","81.27000000000001%"
"Oct 6, 2021 @ 15:35:03.165","82.035%"
"Oct 6, 2021 @ 15:35:02.165","80.61500000000001%"
"Oct 6, 2021 @ 15:35:01.165","80.48%"
"Oct 6, 2021 @ 15:35:00.166","81.92%"
"Oct 6, 2021 @ 15:34:59.165","82.215%"
"Oct 6, 2021 @ 15:34:58.166","82.46000000000001%"
"Oct 6, 2021 @ 15:34:57.165","81.10499999999999%"
"Oct 6, 2021 @ 15:34:56.165","81.715%"
"Oct 6, 2021 @ 15:34:55.165","81.155%"
"Oct 6, 2021 @ 15:34:54.165","81.25%"
"Oct 6, 2021 @ 15:34:53.165","81.58500000000001%"
"Oct 6, 2021 @ 15:34:52.165","80.66%"
"Oct 6, 2021 @ 15:34:51.165","82.21000000000001%"
"Oct 6, 2021 @ 15:34:50.165","80.725%"
"Oct 6, 2021 @ 15:34:49.165","81.565%"
"Oct 6, 2021 @ 15:34:48.165","81.59%"
"Oct 6, 2021 @ 15:34:47.165","81.305%"
"Oct 6, 2021 @ 15:34:46.165","81.795%"
"Oct 6, 2021 @ 15:34:45.165","82.97%"
"Oct 6, 2021 @ 15:34:44.165","81.095%"
"Oct 6, 2021 @ 15:34:43.165","81.255%"
"Oct 6, 2021 @ 15:34:42.165","81.72%"
"Oct 6, 2021 @ 15:34:41.165","81.86%"
"Oct 6, 2021 @ 15:34:40.165","82.435%"
"Oct 6, 2021 @ 15:34:39.165","82.07499999999999%"
"Oct 6, 2021 @ 15:34:38.165","81.13%"
"Oct 6, 2021 @ 15:34:37.165","81.66499999999999%"
"Oct 6, 2021 @ 15:34:36.165","81.465%"
"Oct 6, 2021 @ 15:34:35.166","82.16%"
"Oct 6, 2021 @ 15:34:34.165","82.66%"
"Oct 6, 2021 @ 15:34:33.165","82.785%"
"Oct 6, 2021 @ 15:34:32.165","82.12%"
"Oct 6, 2021 @ 15:34:31.165","83.775%"
"Oct 6, 2021 @ 15:34:30.165","81.43%"
"Oct 6, 2021 @ 15:34:29.165","82.77000000000001%"
"Oct 6, 2021 @ 15:34:28.165","82.17500000000001%"
"Oct 6, 2021 @ 15:34:27.165","80.435%"
"Oct 6, 2021 @ 15:34:26.165","81.27000000000001%"
"Oct 6, 2021 @ 15:34:25.165","81.77%"
"Oct 6, 2021 @ 15:34:24.165","82.1%"
"Oct 6, 2021 @ 15:34:23.165","81.9%"
"Oct 6, 2021 @ 15:34:22.165","81.38%"
"Oct 6, 2021 @ 15:34:21.165","81.275%"
"Oct 6, 2021 @ 15:34:20.165","80.2%"
"Oct 6, 2021 @ 15:34:19.165","81.97999999999999%"
"Oct 6, 2021 @ 15:34:18.165","81.33%"
"Oct 6, 2021 @ 15:34:17.165","81.675%"
"Oct 6, 2021 @ 15:34:16.165","81.19%"
"Oct 6, 2021 @ 15:34:15.165","81.725%"
"Oct 6, 2021 @ 15:34:14.165","80.11500000000001%"
"Oct 6, 2021 @ 15:34:13.165","82.61500000000001%"
"Oct 6, 2021 @ 15:34:12.165","81.625%"
"Oct 6, 2021 @ 15:34:11.165","81.925%"
"Oct 6, 2021 @ 15:34:10.165","80.73%"
"Oct 6, 2021 @ 15:34:09.165","81.265%"
"Oct 6, 2021 @ 15:34:08.165","81.94999999999999%"
"Oct 6, 2021 @ 15:34:07.165","81.03999999999999%"
"Oct 6, 2021 @ 15:34:06.165","81.46000000000001%"
"Oct 6, 2021 @ 15:34:05.165","82.015%"
"Oct 6, 2021 @ 15:34:04.165","81.4%"
"Oct 6, 2021 @ 15:34:03.166","80.845%"
"Oct 6, 2021 @ 15:34:02.165","80.21000000000001%"
"Oct 6, 2021 @ 15:34:01.165","80.685%"
"Oct 6, 2021 @ 15:34:00.165","82.16%"
"Oct 6, 2021 @ 15:33:59.165","81.61500000000001%"
"Oct 6, 2021 @ 15:33:58.166","81.34%"
"Oct 6, 2021 @ 15:33:57.165","81.16%"
"Oct 6, 2021 @ 15:33:56.165","79.955%"
"Oct 6, 2021 @ 15:33:55.165","81.99000000000001%"
"Oct 6, 2021 @ 15:33:54.165","81.815%"
"Oct 6, 2021 @ 15:33:53.165","81.815%"
"Oct 6, 2021 @ 15:33:52.165","82.53999999999999%"
"Oct 6, 2021 @ 15:33:51.165","80.56%"
"Oct 6, 2021 @ 15:33:50.166","80.055%"
"Oct 6, 2021 @ 15:33:49.165","79.66999999999999%"
"Oct 6, 2021 @ 15:33:48.165","81.15%"
"Oct 6, 2021 @ 15:33:47.165","80.66999999999999%"
"Oct 6, 2021 @ 15:33:46.165","79.875%"
"Oct 6, 2021 @ 15:33:45.165","80.25%"
"Oct 6, 2021 @ 15:33:44.165","80.865%"
"Oct 6, 2021 @ 15:33:43.165","81.07%"
"Oct 6, 2021 @ 15:33:42.165","81.28%"
"Oct 6, 2021 @ 15:33:41.165","82.73%"
"Oct 6, 2021 @ 15:33:40.165","81.33500000000001%"
"Oct 6, 2021 @ 15:33:39.165","81.03%"
"Oct 6, 2021 @ 15:33:38.165","81.555%"
"Oct 6, 2021 @ 15:33:37.165","82.09%"
"Oct 6, 2021 @ 15:33:36.166","81.80000000000001%"
"Oct 6, 2021 @ 15:33:35.165","81.29499999999999%"
"Oct 6, 2021 @ 15:33:34.165","80.425%"
"Oct 6, 2021 @ 15:33:33.165","82.45500000000001%"
"Oct 6, 2021 @ 15:33:32.165","81.07%"
"Oct 6, 2021 @ 15:33:31.165","82.42500000000001%"
"Oct 6, 2021 @ 15:33:30.165","81.58500000000001%"
"Oct 6, 2021 @ 15:33:29.165","80.755%"
"Oct 6, 2021 @ 15:33:28.165","80.265%"
"Oct 6, 2021 @ 15:33:27.165","81.35%"
"Oct 6, 2021 @ 15:33:26.165","80.84%"
"Oct 6, 2021 @ 15:33:25.165","80.68%"
"Oct 6, 2021 @ 15:33:24.165","80.545%"
"Oct 6, 2021 @ 15:33:23.165","80.455%"
"Oct 6, 2021 @ 15:33:22.165","79.86%"
"Oct 6, 2021 @ 15:33:21.165","80.2%"
"Oct 6, 2021 @ 15:33:20.165","79.97999999999999%"
"Oct 6, 2021 @ 15:33:19.165","80.095%"
"Oct 6, 2021 @ 15:33:18.165","80.91%"
"Oct 6, 2021 @ 15:33:17.165","81.055%"
"Oct 6, 2021 @ 15:33:16.165","81.945%"
"Oct 6, 2021 @ 15:33:15.166","80.55000000000001%"
"Oct 6, 2021 @ 15:33:14.165","80.7%"
"Oct 6, 2021 @ 15:33:13.165","81.77000000000001%"
"Oct 6, 2021 @ 15:33:12.165","80.96000000000001%"
"Oct 6, 2021 @ 15:33:11.165","81.425%"
"Oct 6, 2021 @ 15:33:10.165","80.93%"
"Oct 6, 2021 @ 15:33:09.165","81.865%"
"Oct 6, 2021 @ 15:33:08.165","82.185%"
"Oct 6, 2021 @ 15:33:07.165","81.84%"
"Oct 6, 2021 @ 15:33:06.165","80.89%"
"Oct 6, 2021 @ 15:33:05.165","80.545%"
"Oct 6, 2021 @ 15:33:04.165","79.495%"
"Oct 6, 2021 @ 15:33:03.165","78.945%"
"Oct 6, 2021 @ 15:33:02.165","80.025%"
"Oct 6, 2021 @ 15:33:01.165","79.255%"
"Oct 6, 2021 @ 15:33:00.165","82.11500000000001%"
"Oct 6, 2021 @ 15:32:59.166","81.14500000000001%"
"Oct 6, 2021 @ 15:32:58.165","79.83000000000001%"
"Oct 6, 2021 @ 15:32:57.165","81.85%"
"Oct 6, 2021 @ 15:32:56.165","79.53999999999999%"
"Oct 6, 2021 @ 15:32:55.165","82.06%"
"Oct 6, 2021 @ 15:32:54.165","80.64500000000001%"
"Oct 6, 2021 @ 15:32:53.165","79.69%"
"Oct 6, 2021 @ 15:32:52.165","80.47%"
"Oct 6, 2021 @ 15:32:51.165","81.245%"
"Oct 6, 2021 @ 15:32:50.165","79.745%"
"Oct 6, 2021 @ 15:32:49.165","79.13499999999999%"
"Oct 6, 2021 @ 15:32:48.165","79.405%"
"Oct 6, 2021 @ 15:32:47.165","80.185%"
"Oct 6, 2021 @ 15:32:46.165","81.14%"
"Oct 6, 2021 @ 15:32:45.165","80.14%"
"Oct 6, 2021 @ 15:32:44.165","81.875%"
"Oct 6, 2021 @ 15:32:43.165","80.125%"
"Oct 6, 2021 @ 15:32:42.165","80.83%"
"Oct 6, 2021 @ 15:32:41.165","80.785%"
"Oct 6, 2021 @ 15:32:40.165","81.345%"
"Oct 6, 2021 @ 15:32:39.165","79.66%"
"Oct 6, 2021 @ 15:32:38.165","79.63%"
"Oct 6, 2021 @ 15:32:37.165","79.97%"
"Oct 6, 2021 @ 15:32:36.165","79.225%"
"Oct 6, 2021 @ 15:32:35.165","81.09%"
"Oct 6, 2021 @ 15:32:34.165","81.47999999999999%"
"Oct 6, 2021 @ 15:32:33.166","79.28999999999999%"
"Oct 6, 2021 @ 15:32:32.165","79.09%"
"Oct 6, 2021 @ 15:32:31.165","79.595%"
"Oct 6, 2021 @ 15:32:30.165","79.195%"
"Oct 6, 2021 @ 15:32:29.165","79.12%"
"Oct 6, 2021 @ 15:32:28.165","78.89%"
"Oct 6, 2021 @ 15:32:27.165","80.16499999999999%"
"Oct 6, 2021 @ 15:32:26.165","84.395%"
"Oct 6, 2021 @ 15:32:25.165","86.675%"
"Oct 6, 2021 @ 15:32:24.165","80.51%"
"Oct 6, 2021 @ 15:32:23.165","80.39500000000001%"
"Oct 6, 2021 @ 15:32:22.165","79.77000000000001%"
"Oct 6, 2021 @ 15:32:21.165","79.15%"
"Oct 6, 2021 @ 15:32:20.165","78.775%"
"Oct 6, 2021 @ 15:32:19.165","78.44%"
"Oct 6, 2021 @ 15:32:18.165","81.775%"
"Oct 6, 2021 @ 15:32:17.165","80.155%"
"Oct 6, 2021 @ 15:32:16.165","80.62%"
"Oct 6, 2021 @ 15:32:15.165","80.18%"
"Oct 6, 2021 @ 15:32:14.165","79.83000000000001%"
"Oct 6, 2021 @ 15:32:13.165","81.015%"
"Oct 6, 2021 @ 15:32:12.165","79.245%"
"Oct 6, 2021 @ 15:32:11.165","79.67500000000001%"
"Oct 6, 2021 @ 15:32:10.165","79.52%"
"Oct 6, 2021 @ 15:32:09.165","80.205%"
"Oct 6, 2021 @ 15:32:08.165","78.47999999999999%"
"Oct 6, 2021 @ 15:32:07.165","79.66499999999999%"
"Oct 6, 2021 @ 15:32:06.165","79.43%"
"Oct 6, 2021 @ 15:32:05.165","79.12%"
"Oct 6, 2021 @ 15:32:04.165","79.42500000000001%"
"Oct 6, 2021 @ 15:32:03.165","79.4%"
"Oct 6, 2021 @ 15:32:02.165","79.735%"
"Oct 6, 2021 @ 15:32:01.165","79.91%"
"Oct 6, 2021 @ 15:32:00.165","78.385%"
"Oct 6, 2021 @ 15:31:59.165","77.875%"
"Oct 6, 2021 @ 15:31:58.165","77.83%"
"Oct 6, 2021 @ 15:31:57.165","79.41999999999999%"
"Oct 6, 2021 @ 15:31:56.165","78.04499999999999%"
"Oct 6, 2021 @ 15:31:55.165","78.86%"
"Oct 6, 2021 @ 15:31:54.165","78.655%"
"Oct 6, 2021 @ 15:31:53.165","79.18%"
"Oct 6, 2021 @ 15:31:52.165","77.965%"
"Oct 6, 2021 @ 15:31:51.165","80.285%"
"Oct 6, 2021 @ 15:31:50.166","79.91499999999999%"
"Oct 6, 2021 @ 15:31:49.165","80.34%"
"Oct 6, 2021 @ 15:31:48.165","79.36500000000001%"
"Oct 6, 2021 @ 15:31:47.165","79.49%"
"Oct 6, 2021 @ 15:31:46.165","78.345%"
"Oct 6, 2021 @ 15:31:45.165","81.375%"
"Oct 6, 2021 @ 15:31:44.165","80.345%"
"Oct 6, 2021 @ 15:31:43.165","78.775%"
"Oct 6, 2021 @ 15:31:42.165","80.39%"
"Oct 6, 2021 @ 15:31:41.165","78.6%"
"Oct 6, 2021 @ 15:31:40.165","80.43%"
"Oct 6, 2021 @ 15:31:39.165","79.055%"
"Oct 6, 2021 @ 15:31:38.165","81.60499999999999%"
"Oct 6, 2021 @ 15:31:37.165","79.57%"
"Oct 6, 2021 @ 15:31:36.165","79.22%"
"Oct 6, 2021 @ 15:31:35.165","79.175%"
"Oct 6, 2021 @ 15:31:34.165","79.725%"
"Oct 6, 2021 @ 15:31:33.165","80.905%"
"Oct 6, 2021 @ 15:31:32.165","80.325%"
"Oct 6, 2021 @ 15:31:31.165","80.235%"
"Oct 6, 2021 @ 15:31:30.165","79.49%"
"Oct 6, 2021 @ 15:31:29.165","80.34%"
"Oct 6, 2021 @ 15:31:28.165","80.28999999999999%"
"Oct 6, 2021 @ 15:31:27.165","80.515%"
"Oct 6, 2021 @ 15:31:26.165","80.19999999999999%"
"Oct 6, 2021 @ 15:31:25.165","78.735%"
"Oct 6, 2021 @ 15:31:24.165","78.13%"
"Oct 6, 2021 @ 15:31:23.165","79.54%"
"Oct 6, 2021 @ 15:31:22.165","80.75999999999999%"
"Oct 6, 2021 @ 15:31:21.165","80.63%"
"Oct 6, 2021 @ 15:31:20.165","79.59%"
"Oct 6, 2021 @ 15:31:19.165","78.315%"
"Oct 6, 2021 @ 15:31:18.165","78.03999999999999%"
"Oct 6, 2021 @ 15:31:17.165","79.685%"
"Oct 6, 2021 @ 15:31:16.165","79.095%"
"Oct 6, 2021 @ 15:31:15.165","81.035%"
"Oct 6, 2021 @ 15:31:14.165","80.695%"
"Oct 6, 2021 @ 15:31:13.165","79.9%"
"Oct 6, 2021 @ 15:31:12.165","79.805%"
"Oct 6, 2021 @ 15:31:11.165","78.92%"
"Oct 6, 2021 @ 15:31:10.165","80.99000000000001%"
"Oct 6, 2021 @ 15:31:09.165","82.05000000000001%"
"Oct 6, 2021 @ 15:31:08.165","82.25999999999999%"
"Oct 6, 2021 @ 15:31:07.165","81.14%"
"Oct 6, 2021 @ 15:31:06.165","78.71000000000001%"
"Oct 6, 2021 @ 15:31:05.165","79.925%"
"Oct 6, 2021 @ 15:31:04.165","80.42%"
"Oct 6, 2021 @ 15:31:03.165","79.70500000000001%"
"Oct 6, 2021 @ 15:31:02.165","79.555%"
"Oct 6, 2021 @ 15:31:01.165","78.88%"
"Oct 6, 2021 @ 15:31:00.165","80.91%"
"Oct 6, 2021 @ 15:30:59.165","80.49000000000001%"
"Oct 6, 2021 @ 15:30:58.165","81.125%"
"Oct 6, 2021 @ 15:30:57.165","81.015%"
"Oct 6, 2021 @ 15:30:56.165","78.555%"
"Oct 6, 2021 @ 15:30:55.165","79.53%"
"Oct 6, 2021 @ 15:30:54.165","80.45%"
"Oct 6, 2021 @ 15:30:53.165","79.33%"
"Oct 6, 2021 @ 15:30:52.165","79.26%"
"Oct 6, 2021 @ 15:30:51.165","81.14%"
"Oct 6, 2021 @ 15:30:50.165","81.595%"
"Oct 6, 2021 @ 15:30:49.165","80.69%"
"Oct 6, 2021 @ 15:30:48.166","79.735%"
"Oct 6, 2021 @ 15:30:47.165","81.465%"
"Oct 6, 2021 @ 15:30:46.165","80.59%"
"Oct 6, 2021 @ 15:30:45.165","80.595%"
"Oct 6, 2021 @ 15:30:44.165","80.685%"
"Oct 6, 2021 @ 15:30:43.165","79.59%"
"Oct 6, 2021 @ 15:30:42.165","81.34%"
"Oct 6, 2021 @ 15:30:41.165","80.82%"
"Oct 6, 2021 @ 15:30:40.165","80.155%"
"Oct 6, 2021 @ 15:30:39.165","79.45%"
"Oct 6, 2021 @ 15:30:38.165","79.42%"
"Oct 6, 2021 @ 15:30:37.165","80.4%"
"Oct 6, 2021 @ 15:30:36.166","79.26%"
"Oct 6, 2021 @ 15:30:35.165","80.24000000000001%"
"Oct 6, 2021 @ 15:30:34.165","80.555%"
"Oct 6, 2021 @ 15:30:33.165","79.62%"
"Oct 6, 2021 @ 15:30:32.165","79.51%"
"Oct 6, 2021 @ 15:30:31.165","81.0%"
"Oct 6, 2021 @ 15:30:30.165","79.625%"
"Oct 6, 2021 @ 15:30:29.165","81.24000000000001%"
"Oct 6, 2021 @ 15:30:28.165","78.995%"
"Oct 6, 2021 @ 15:30:27.165","80.03%"
"Oct 6, 2021 @ 15:30:26.165","79.52000000000001%"
"Oct 6, 2021 @ 15:30:25.165","79.10499999999999%"
"Oct 6, 2021 @ 15:30:24.165","79.63499999999999%"
"Oct 6, 2021 @ 15:30:23.165","80.91%"
"Oct 6, 2021 @ 15:30:22.165","80.16%"
"Oct 6, 2021 @ 15:30:21.165","79.2%"
"Oct 6, 2021 @ 15:30:20.165","79.815%"
"Oct 6, 2021 @ 15:30:19.165","80.22%"
"Oct 6, 2021 @ 15:30:18.165","79.795%"
"Oct 6, 2021 @ 15:30:17.165","79.17%"
"Oct 6, 2021 @ 15:30:16.165","80.41499999999999%"
"Oct 6, 2021 @ 15:30:15.165","79.59%"
"Oct 6, 2021 @ 15:30:14.165","79.22%"
"Oct 6, 2021 @ 15:30:13.165","78.745%"
"Oct 6, 2021 @ 15:30:12.165","81.905%"
"Oct 6, 2021 @ 15:30:11.165","81.53999999999999%"
"Oct 6, 2021 @ 15:30:10.165","80.16499999999999%"
"Oct 6, 2021 @ 15:30:09.165","83.88499999999999%"
"Oct 6, 2021 @ 15:30:08.166","79.27%"
"Oct 6, 2021 @ 15:30:07.165","81.37%"
"Oct 6, 2021 @ 15:30:06.165","80.1%"
"Oct 6, 2021 @ 15:30:05.165","78.22%"
"Oct 6, 2021 @ 15:30:04.165","79.69%"
"Oct 6, 2021 @ 15:30:03.165","78.87%"
"Oct 6, 2021 @ 15:30:02.166","78.25%"
"Oct 6, 2021 @ 15:30:01.165","77.725%"
"Oct 6, 2021 @ 15:30:00.165","79.19%"
"Oct 6, 2021 @ 15:29:59.165","79.32499999999999%"
"Oct 6, 2021 @ 15:29:58.165","78.89500000000001%"
"Oct 6, 2021 @ 15:29:57.165","80.0%"
"Oct 6, 2021 @ 15:29:56.165","79.095%"
"Oct 6, 2021 @ 15:29:55.165","78.535%"
"Oct 6, 2021 @ 15:29:54.165","80.635%"
"Oct 6, 2021 @ 15:29:53.165","80.455%"
"Oct 6, 2021 @ 15:29:52.165","78.27000000000001%"
"Oct 6, 2021 @ 15:29:51.165","80.11000000000001%"
"Oct 6, 2021 @ 15:29:50.165","78.035%"
"Oct 6, 2021 @ 15:29:49.165","79.535%"
"Oct 6, 2021 @ 15:29:48.165","78.35499999999999%"
"Oct 6, 2021 @ 15:29:47.165","78.105%"
"Oct 6, 2021 @ 15:29:46.165","77.615%"
"Oct 6, 2021 @ 15:29:45.165","78.35%"
"Oct 6, 2021 @ 15:29:44.165","79.4%"
"Oct 6, 2021 @ 15:29:43.165","80.22999999999999%"
"Oct 6, 2021 @ 15:29:42.165","78.61500000000001%"
"Oct 6, 2021 @ 15:29:41.165","78.23%"
"Oct 6, 2021 @ 15:29:40.165","78.545%"
"Oct 6, 2021 @ 15:29:39.165","79.66999999999999%"
"Oct 6, 2021 @ 15:29:38.165","78.04499999999999%"
"Oct 6, 2021 @ 15:29:37.166","77.625%"
"Oct 6, 2021 @ 15:29:36.166","77.08%"
"Oct 6, 2021 @ 15:29:35.165","76.88%"
"Oct 6, 2021 @ 15:29:34.165","77.195%"
"Oct 6, 2021 @ 15:29:33.165","77.2%"
"Oct 6, 2021 @ 15:29:32.165","76.02%"
"Oct 6, 2021 @ 15:29:31.165","78.105%"
"Oct 6, 2021 @ 15:29:30.165","77.86%"
"Oct 6, 2021 @ 15:29:29.165","77.345%"
