"@timestamp","system.cpu.total.norm.pct"
"Oct 6, 2021 @ 15:38:40.735","11.38%"
"Oct 6, 2021 @ 15:38:39.735","12.33%"
"Oct 6, 2021 @ 15:38:38.735","10.11%"
"Oct 6, 2021 @ 15:38:37.735","16.28%"
"Oct 6, 2021 @ 15:38:36.735","12.98%"
"Oct 6, 2021 @ 15:38:35.735","10.24%"
"Oct 6, 2021 @ 15:38:34.735","12.45%"
"Oct 6, 2021 @ 15:38:33.735","9.28%"
"Oct 6, 2021 @ 15:38:32.735","10.36%"
"Oct 6, 2021 @ 15:38:31.735","9.98%"
"Oct 6, 2021 @ 15:38:30.735","10.12%"
"Oct 6, 2021 @ 15:38:29.735","11.96%"
"Oct 6, 2021 @ 15:38:28.735","10.83%"
"Oct 6, 2021 @ 15:38:27.735","10.28%"
"Oct 6, 2021 @ 15:38:26.735","13.61%"
"Oct 6, 2021 @ 15:38:25.735","11.5%"
"Oct 6, 2021 @ 15:38:24.735","12.93%"
"Oct 6, 2021 @ 15:38:23.735","11.53%"
"Oct 6, 2021 @ 15:38:22.735","10.87%"
"Oct 6, 2021 @ 15:38:21.735","11.47%"
"Oct 6, 2021 @ 15:38:20.735","11.15%"
"Oct 6, 2021 @ 15:38:19.735","11.24%"
"Oct 6, 2021 @ 15:38:18.735","9.62%"
"Oct 6, 2021 @ 15:38:17.735","9.83%"
"Oct 6, 2021 @ 15:38:16.735","10.96%"
"Oct 6, 2021 @ 15:38:15.735","11.22%"
"Oct 6, 2021 @ 15:38:14.735","14.34%"
"Oct 6, 2021 @ 15:38:13.735","10.66%"
"Oct 6, 2021 @ 15:38:12.735","26.55%"
"Oct 6, 2021 @ 15:38:11.735","27.81%"
"Oct 6, 2021 @ 15:38:10.735","10.77%"
"Oct 6, 2021 @ 15:38:09.735","10.8%"
"Oct 6, 2021 @ 15:38:08.735","11.67%"
"Oct 6, 2021 @ 15:38:07.735","10.69%"
"Oct 6, 2021 @ 15:38:06.735","12.2%"
"Oct 6, 2021 @ 15:38:05.735","9.7%"
"Oct 6, 2021 @ 15:38:04.735","8.81%"
"Oct 6, 2021 @ 15:38:03.735","10.37%"
"Oct 6, 2021 @ 15:38:02.735","11.6%"
"Oct 6, 2021 @ 15:38:01.735","10.47%"
"Oct 6, 2021 @ 15:38:00.735","11.78%"
"Oct 6, 2021 @ 15:37:59.735","10.91%"
"Oct 6, 2021 @ 15:37:58.735","10.48%"
"Oct 6, 2021 @ 15:37:57.735","25.39%"
"Oct 6, 2021 @ 15:37:56.735","29.75%"
"Oct 6, 2021 @ 15:37:55.735","11.37%"
"Oct 6, 2021 @ 15:37:54.735","23.3%"
"Oct 6, 2021 @ 15:37:53.735","26.52%"
"Oct 6, 2021 @ 15:37:52.735","12.49%"
"Oct 6, 2021 @ 15:37:51.735","11.55%"
"Oct 6, 2021 @ 15:37:50.735","13.71%"
"Oct 6, 2021 @ 15:37:49.735","14%"
"Oct 6, 2021 @ 15:37:48.735","11.59%"
"Oct 6, 2021 @ 15:37:47.735","8.88%"
"Oct 6, 2021 @ 15:37:46.735","14.43%"
"Oct 6, 2021 @ 15:37:45.735","9.5%"
"Oct 6, 2021 @ 15:37:44.735","11.37%"
"Oct 6, 2021 @ 15:37:43.735","12.18%"
"Oct 6, 2021 @ 15:37:42.735","8.84%"
"Oct 6, 2021 @ 15:37:41.735","10.33%"
"Oct 6, 2021 @ 15:37:40.735","8.84%"
"Oct 6, 2021 @ 15:37:39.735","23.3%"
"Oct 6, 2021 @ 15:37:38.735","28.91%"
"Oct 6, 2021 @ 15:37:37.735","16.41%"
"Oct 6, 2021 @ 15:37:36.735","13.45%"
"Oct 6, 2021 @ 15:37:35.735","12.91%"
"Oct 6, 2021 @ 15:37:34.735","12.09%"
"Oct 6, 2021 @ 15:37:33.735","8.53%"
"Oct 6, 2021 @ 15:37:32.735","11.26%"
"Oct 6, 2021 @ 15:37:31.735","10.12%"
"Oct 6, 2021 @ 15:37:30.735","11.81%"
"Oct 6, 2021 @ 15:37:29.735","17.59%"
"Oct 6, 2021 @ 15:37:28.735","8.93%"
"Oct 6, 2021 @ 15:37:27.735","11.5%"
"Oct 6, 2021 @ 15:37:26.735","11.26%"
"Oct 6, 2021 @ 15:37:25.735","11.36%"
"Oct 6, 2021 @ 15:37:24.735","10.67%"
"Oct 6, 2021 @ 15:37:23.735","12.09%"
"Oct 6, 2021 @ 15:37:22.735","14.55%"
"Oct 6, 2021 @ 15:37:21.735","12.23%"
"Oct 6, 2021 @ 15:37:20.735","10.01%"
"Oct 6, 2021 @ 15:37:19.735","10.42%"
"Oct 6, 2021 @ 15:37:18.735","9.41%"
"Oct 6, 2021 @ 15:37:17.735","9.88%"
"Oct 6, 2021 @ 15:37:16.735","37.76%"
"Oct 6, 2021 @ 15:37:15.735","11.83%"
"Oct 6, 2021 @ 15:37:14.735","13.66%"
"Oct 6, 2021 @ 15:37:13.735","9.13%"
"Oct 6, 2021 @ 15:37:12.735","12.34%"
"Oct 6, 2021 @ 15:37:11.735","10.98%"
"Oct 6, 2021 @ 15:37:10.735","13.96%"
"Oct 6, 2021 @ 15:37:09.735","9.46%"
"Oct 6, 2021 @ 15:37:08.735","11.25%"
"Oct 6, 2021 @ 15:37:07.735","10.57%"
"Oct 6, 2021 @ 15:37:06.735","10.24%"
"Oct 6, 2021 @ 15:37:05.735","9.29%"
"Oct 6, 2021 @ 15:37:04.735","10.11%"
"Oct 6, 2021 @ 15:37:03.735","10.23%"
"Oct 6, 2021 @ 15:37:02.735","9.37%"
"Oct 6, 2021 @ 15:37:01.735","12.92%"
"Oct 6, 2021 @ 15:37:00.735","9.75%"
"Oct 6, 2021 @ 15:36:59.735","11.33%"
"Oct 6, 2021 @ 15:36:58.735","12.56%"
"Oct 6, 2021 @ 15:36:57.735","12.71%"
"Oct 6, 2021 @ 15:36:56.735","9.37%"
"Oct 6, 2021 @ 15:36:55.735","11.82%"
"Oct 6, 2021 @ 15:36:54.735","9.04%"
"Oct 6, 2021 @ 15:36:53.735","10.2%"
"Oct 6, 2021 @ 15:36:52.735","10.37%"
"Oct 6, 2021 @ 15:36:51.735","10.74%"
"Oct 6, 2021 @ 15:36:50.735","11.91%"
"Oct 6, 2021 @ 15:36:49.735","8.79%"
"Oct 6, 2021 @ 15:36:48.735","13%"
"Oct 6, 2021 @ 15:36:47.735","9.54%"
"Oct 6, 2021 @ 15:36:46.735","11.04%"
"Oct 6, 2021 @ 15:36:45.735","10.55%"
"Oct 6, 2021 @ 15:36:44.735","11.79%"
"Oct 6, 2021 @ 15:36:43.735","11.93%"
"Oct 6, 2021 @ 15:36:42.735","11.79%"
"Oct 6, 2021 @ 15:36:41.735","9.75%"
"Oct 6, 2021 @ 15:36:40.735","13.56%"
"Oct 6, 2021 @ 15:36:39.735","8.43%"
"Oct 6, 2021 @ 15:36:38.735","11.48%"
"Oct 6, 2021 @ 15:36:37.735","13.12%"
"Oct 6, 2021 @ 15:36:36.735","11.12%"
"Oct 6, 2021 @ 15:36:35.735","11.67%"
"Oct 6, 2021 @ 15:36:34.735","10.73%"
"Oct 6, 2021 @ 15:36:33.735","10.72%"
"Oct 6, 2021 @ 15:36:32.735","10.98%"
"Oct 6, 2021 @ 15:36:31.735","10.45%"
"Oct 6, 2021 @ 15:36:30.735","12.36%"
"Oct 6, 2021 @ 15:36:29.735","10.21%"
"Oct 6, 2021 @ 15:36:28.735","10.23%"
"Oct 6, 2021 @ 15:36:27.735","10.56%"
"Oct 6, 2021 @ 15:36:26.735","12.03%"
"Oct 6, 2021 @ 15:36:25.735","9.1%"
"Oct 6, 2021 @ 15:36:24.735","10.56%"
"Oct 6, 2021 @ 15:36:23.735","12.96%"
"Oct 6, 2021 @ 15:36:22.735","9.49%"
"Oct 6, 2021 @ 15:36:21.735","10.56%"
"Oct 6, 2021 @ 15:36:20.735","9.65%"
"Oct 6, 2021 @ 15:36:19.735","15.27%"
"Oct 6, 2021 @ 15:36:18.735","9.9%"
"Oct 6, 2021 @ 15:36:17.735","10%"
"Oct 6, 2021 @ 15:36:16.735","10.62%"
"Oct 6, 2021 @ 15:36:15.735","11.08%"
"Oct 6, 2021 @ 15:36:14.735","10.59%"
"Oct 6, 2021 @ 15:36:13.735","10.07%"
"Oct 6, 2021 @ 15:36:12.735","10.44%"
"Oct 6, 2021 @ 15:36:11.735","10.31%"
"Oct 6, 2021 @ 15:36:10.735","13.12%"
"Oct 6, 2021 @ 15:36:09.735","11.72%"
"Oct 6, 2021 @ 15:36:08.735","8.92%"
"Oct 6, 2021 @ 15:36:07.735","10.98%"
"Oct 6, 2021 @ 15:36:06.735","10.45%"
"Oct 6, 2021 @ 15:36:05.735","13.15%"
"Oct 6, 2021 @ 15:36:04.735","11.1%"
"Oct 6, 2021 @ 15:36:03.735","10.76%"
"Oct 6, 2021 @ 15:36:02.735","8.96%"
"Oct 6, 2021 @ 15:36:01.735","8.9%"
"Oct 6, 2021 @ 15:36:00.735","14.31%"
"Oct 6, 2021 @ 15:35:59.735","8.94%"
"Oct 6, 2021 @ 15:35:58.735","8.55%"
"Oct 6, 2021 @ 15:35:57.735","9.06%"
"Oct 6, 2021 @ 15:35:56.735","10.22%"
"Oct 6, 2021 @ 15:35:55.735","9.67%"
"Oct 6, 2021 @ 15:35:54.735","10.55%"
"Oct 6, 2021 @ 15:35:53.735","13.27%"
"Oct 6, 2021 @ 15:35:52.735","10.46%"
"Oct 6, 2021 @ 15:35:51.735","12.66%"
"Oct 6, 2021 @ 15:35:50.735","10.58%"
"Oct 6, 2021 @ 15:35:49.735","9.76%"
"Oct 6, 2021 @ 15:35:48.735","14.73%"
"Oct 6, 2021 @ 15:35:47.735","13.08%"
"Oct 6, 2021 @ 15:35:46.735","11.37%"
"Oct 6, 2021 @ 15:35:45.735","13.18%"
"Oct 6, 2021 @ 15:35:44.735","24.05%"
"Oct 6, 2021 @ 15:35:43.736","30.35%"
"Oct 6, 2021 @ 15:35:42.735","10.2%"
"Oct 6, 2021 @ 15:35:41.735","39.18%"
"Oct 6, 2021 @ 15:35:40.735","12.21%"
"Oct 6, 2021 @ 15:35:39.735","13.05%"
"Oct 6, 2021 @ 15:35:38.735","10.28%"
"Oct 6, 2021 @ 15:35:37.735","10.54%"
"Oct 6, 2021 @ 15:35:36.735","12.26%"
"Oct 6, 2021 @ 15:35:35.735","11%"
"Oct 6, 2021 @ 15:35:34.735","11.92%"
"Oct 6, 2021 @ 15:35:33.735","8.89%"
"Oct 6, 2021 @ 15:35:32.735","9.11%"
"Oct 6, 2021 @ 15:35:31.735","9.75%"
"Oct 6, 2021 @ 15:35:30.735","9.37%"
"Oct 6, 2021 @ 15:35:29.735","21.79%"
"Oct 6, 2021 @ 15:35:28.735","28.54%"
"Oct 6, 2021 @ 15:35:27.735","12.66%"
"Oct 6, 2021 @ 15:35:26.735","8.36%"
"Oct 6, 2021 @ 15:35:25.735","10.89%"
"Oct 6, 2021 @ 15:35:24.735","13.08%"
"Oct 6, 2021 @ 15:35:23.735","7.97%"
"Oct 6, 2021 @ 15:35:22.735","22.09%"
"Oct 6, 2021 @ 15:35:21.735","28.06%"
"Oct 6, 2021 @ 15:35:20.735","9%"
"Oct 6, 2021 @ 15:35:19.735","12.57%"
"Oct 6, 2021 @ 15:35:18.735","15.59%"
"Oct 6, 2021 @ 15:35:17.735","10.65%"
"Oct 6, 2021 @ 15:35:16.735","14.37%"
"Oct 6, 2021 @ 15:35:15.735","11.8%"
"Oct 6, 2021 @ 15:35:14.735","13.77%"
"Oct 6, 2021 @ 15:35:13.735","14.5%"
"Oct 6, 2021 @ 15:35:12.735","10.17%"
"Oct 6, 2021 @ 15:35:11.735","13.27%"
"Oct 6, 2021 @ 15:35:10.735","8.67%"
"Oct 6, 2021 @ 15:35:09.735","9.28%"
"Oct 6, 2021 @ 15:35:08.735","9.13%"
"Oct 6, 2021 @ 15:35:07.735","19.28%"
"Oct 6, 2021 @ 15:35:06.735","35.47%"
"Oct 6, 2021 @ 15:35:05.735","11.72%"
"Oct 6, 2021 @ 15:35:04.735","10.28%"
"Oct 6, 2021 @ 15:35:03.735","10.01%"
"Oct 6, 2021 @ 15:35:02.735","10.48%"
"Oct 6, 2021 @ 15:35:01.735","9.85%"
"Oct 6, 2021 @ 15:35:00.735","18.42%"
"Oct 6, 2021 @ 15:34:59.735","29.18%"
"Oct 6, 2021 @ 15:34:58.735","11.04%"
"Oct 6, 2021 @ 15:34:57.735","13.18%"
"Oct 6, 2021 @ 15:34:56.735","8.78%"
"Oct 6, 2021 @ 15:34:55.735","9.86%"
"Oct 6, 2021 @ 15:34:54.735","10.04%"
"Oct 6, 2021 @ 15:34:53.735","10.06%"
"Oct 6, 2021 @ 15:34:52.735","9.6%"
"Oct 6, 2021 @ 15:34:51.735","9.83%"
"Oct 6, 2021 @ 15:34:50.735","9.45%"
"Oct 6, 2021 @ 15:34:49.735","11.29%"
"Oct 6, 2021 @ 15:34:48.735","11.28%"
"Oct 6, 2021 @ 15:34:47.735","8.68%"
"Oct 6, 2021 @ 15:34:46.735","10.21%"
"Oct 6, 2021 @ 15:34:45.735","10.98%"
"Oct 6, 2021 @ 15:34:44.735","8.91%"
"Oct 6, 2021 @ 15:34:43.735","8.21%"
"Oct 6, 2021 @ 15:34:42.735","10.97%"
"Oct 6, 2021 @ 15:34:41.735","10.98%"
"Oct 6, 2021 @ 15:34:40.735","11.64%"
"Oct 6, 2021 @ 15:34:39.735","10.84%"
"Oct 6, 2021 @ 15:34:38.735","11.78%"
"Oct 6, 2021 @ 15:34:37.735","10.39%"
"Oct 6, 2021 @ 15:34:36.735","10.41%"
"Oct 6, 2021 @ 15:34:35.735","10.3%"
"Oct 6, 2021 @ 15:34:34.735","8.95%"
"Oct 6, 2021 @ 15:34:33.735","11.06%"
"Oct 6, 2021 @ 15:34:32.735","10.19%"
"Oct 6, 2021 @ 15:34:31.735","9.25%"
"Oct 6, 2021 @ 15:34:30.735","10.57%"
"Oct 6, 2021 @ 15:34:29.735","13.09%"
"Oct 6, 2021 @ 15:34:28.735","9.45%"
"Oct 6, 2021 @ 15:34:27.735","10.48%"
"Oct 6, 2021 @ 15:34:26.735","9.96%"
"Oct 6, 2021 @ 15:34:25.735","11.11%"
"Oct 6, 2021 @ 15:34:24.735","10.93%"
"Oct 6, 2021 @ 15:34:23.735","10.52%"
"Oct 6, 2021 @ 15:34:22.735","10.08%"
"Oct 6, 2021 @ 15:34:21.735","9.12%"
"Oct 6, 2021 @ 15:34:20.735","8.89%"
"Oct 6, 2021 @ 15:34:19.735","9.83%"
"Oct 6, 2021 @ 15:34:18.735","9.01%"
"Oct 6, 2021 @ 15:34:17.735","10.4%"
"Oct 6, 2021 @ 15:34:16.735","12.65%"
"Oct 6, 2021 @ 15:34:15.735","8.9%"
"Oct 6, 2021 @ 15:34:14.735","9.6%"
"Oct 6, 2021 @ 15:34:13.735","10.43%"
"Oct 6, 2021 @ 15:34:12.735","10.99%"
"Oct 6, 2021 @ 15:34:11.735","10.64%"
"Oct 6, 2021 @ 15:34:10.735","8.97%"
"Oct 6, 2021 @ 15:34:09.735","9.98%"
"Oct 6, 2021 @ 15:34:08.735","11.65%"
"Oct 6, 2021 @ 15:34:07.735","10.85%"
"Oct 6, 2021 @ 15:34:06.735","10.15%"
"Oct 6, 2021 @ 15:34:05.735","10.52%"
"Oct 6, 2021 @ 15:34:04.735","8.61%"
"Oct 6, 2021 @ 15:34:03.735","8.06%"
"Oct 6, 2021 @ 15:34:02.735","11.23%"
"Oct 6, 2021 @ 15:34:01.735","9.69%"
"Oct 6, 2021 @ 15:34:00.735","9.03%"
"Oct 6, 2021 @ 15:33:59.735","10.4%"
"Oct 6, 2021 @ 15:33:58.735","10.93%"
"Oct 6, 2021 @ 15:33:57.735","11.97%"
"Oct 6, 2021 @ 15:33:56.735","13.51%"
"Oct 6, 2021 @ 15:33:55.735","10.29%"
"Oct 6, 2021 @ 15:33:54.735","10.98%"
"Oct 6, 2021 @ 15:33:53.735","9.59%"
"Oct 6, 2021 @ 15:33:52.735","11.32%"
"Oct 6, 2021 @ 15:33:51.735","11.96%"
"Oct 6, 2021 @ 15:33:50.735","10.49%"
"Oct 6, 2021 @ 15:33:49.735","9.87%"
"Oct 6, 2021 @ 15:33:48.735","9.83%"
"Oct 6, 2021 @ 15:33:47.735","9.66%"
"Oct 6, 2021 @ 15:33:46.735","10.05%"
"Oct 6, 2021 @ 15:33:45.735","9.04%"
"Oct 6, 2021 @ 15:33:44.735","12.48%"
"Oct 6, 2021 @ 15:33:43.735","14.08%"
"Oct 6, 2021 @ 15:33:42.735","11.49%"
"Oct 6, 2021 @ 15:33:41.735","10.62%"
"Oct 6, 2021 @ 15:33:40.735","9.26%"
"Oct 6, 2021 @ 15:33:39.735","10.71%"
"Oct 6, 2021 @ 15:33:38.735","9.74%"
"Oct 6, 2021 @ 15:33:37.735","10.39%"
"Oct 6, 2021 @ 15:33:36.735","13.93%"
"Oct 6, 2021 @ 15:33:35.735","9.54%"
"Oct 6, 2021 @ 15:33:34.735","11.39%"
"Oct 6, 2021 @ 15:33:33.735","8.88%"
"Oct 6, 2021 @ 15:33:32.735","9.16%"
"Oct 6, 2021 @ 15:33:31.735","11.39%"
"Oct 6, 2021 @ 15:33:30.735","12.47%"
"Oct 6, 2021 @ 15:33:29.735","11.45%"
"Oct 6, 2021 @ 15:33:28.735","6.74%"
"Oct 6, 2021 @ 15:33:27.735","17.88%"
"Oct 6, 2021 @ 15:33:26.735","17.77%"
"Oct 6, 2021 @ 15:33:25.735","10.27%"
"Oct 6, 2021 @ 15:33:24.735","9.14%"
"Oct 6, 2021 @ 15:33:23.735","10.64%"
"Oct 6, 2021 @ 15:33:22.735","10.61%"
"Oct 6, 2021 @ 15:33:21.735","10.87%"
"Oct 6, 2021 @ 15:33:20.735","11.26%"
"Oct 6, 2021 @ 15:33:19.735","12.65%"
"Oct 6, 2021 @ 15:33:18.735","11.71%"
"Oct 6, 2021 @ 15:33:17.735","10.28%"
"Oct 6, 2021 @ 15:33:16.735","8.56%"
"Oct 6, 2021 @ 15:33:15.735","9.09%"
"Oct 6, 2021 @ 15:33:14.735","13.21%"
"Oct 6, 2021 @ 15:33:13.735","14.55%"
"Oct 6, 2021 @ 15:33:12.735","14.18%"
"Oct 6, 2021 @ 15:33:11.735","15.79%"
"Oct 6, 2021 @ 15:33:10.735","12.51%"
"Oct 6, 2021 @ 15:33:09.735","10.38%"
"Oct 6, 2021 @ 15:33:08.735","7.44%"
"Oct 6, 2021 @ 15:33:07.735","13.51%"
"Oct 6, 2021 @ 15:33:06.735","9.72%"
"Oct 6, 2021 @ 15:33:05.735","19.08%"
"Oct 6, 2021 @ 15:33:04.735","32.02%"
"Oct 6, 2021 @ 15:33:03.735","9.9%"
"Oct 6, 2021 @ 15:33:02.735","17.11%"
"Oct 6, 2021 @ 15:33:01.735","12.44%"
"Oct 6, 2021 @ 15:33:00.735","10.7%"
"Oct 6, 2021 @ 15:32:59.735","10.26%"
"Oct 6, 2021 @ 15:32:58.735","7.93%"
"Oct 6, 2021 @ 15:32:57.735","12%"
"Oct 6, 2021 @ 15:32:56.735","11.45%"
"Oct 6, 2021 @ 15:32:55.735","9.95%"
"Oct 6, 2021 @ 15:32:54.735","11.71%"
"Oct 6, 2021 @ 15:32:53.735","10.09%"
"Oct 6, 2021 @ 15:32:52.735","10.05%"
"Oct 6, 2021 @ 15:32:51.735","10.8%"
"Oct 6, 2021 @ 15:32:50.735","17.86%"
"Oct 6, 2021 @ 15:32:49.735","31.31%"
"Oct 6, 2021 @ 15:32:48.735","11.3%"
"Oct 6, 2021 @ 15:32:47.735","11.49%"
"Oct 6, 2021 @ 15:32:46.735","13.68%"
"Oct 6, 2021 @ 15:32:45.735","11.62%"
"Oct 6, 2021 @ 15:32:44.735","11.91%"
"Oct 6, 2021 @ 15:32:43.735","13.5%"
"Oct 6, 2021 @ 15:32:42.735","9.36%"
"Oct 6, 2021 @ 15:32:41.735","10.14%"
"Oct 6, 2021 @ 15:32:40.735","11.07%"
"Oct 6, 2021 @ 15:32:39.735","9.55%"
"Oct 6, 2021 @ 15:32:38.735","11%"
"Oct 6, 2021 @ 15:32:37.735","8.41%"
"Oct 6, 2021 @ 15:32:36.735","11.65%"
"Oct 6, 2021 @ 15:32:35.735","18.91%"
"Oct 6, 2021 @ 15:32:34.735","41.14%"
"Oct 6, 2021 @ 15:32:33.735","35.77%"
"Oct 6, 2021 @ 15:32:32.735","9.32%"
"Oct 6, 2021 @ 15:32:31.735","9.89%"
"Oct 6, 2021 @ 15:32:30.735","9.91%"
"Oct 6, 2021 @ 15:32:29.735","8.67%"
"Oct 6, 2021 @ 15:32:28.735","8.02%"
"Oct 6, 2021 @ 15:32:27.735","8.76%"
"Oct 6, 2021 @ 15:32:26.735","12.36%"
"Oct 6, 2021 @ 15:32:25.735","11.59%"
"Oct 6, 2021 @ 15:32:24.735","10%"
"Oct 6, 2021 @ 15:32:23.735","10.39%"
"Oct 6, 2021 @ 15:32:22.735","10.67%"
"Oct 6, 2021 @ 15:32:21.735","10.6%"
"Oct 6, 2021 @ 15:32:20.735","9.92%"
"Oct 6, 2021 @ 15:32:19.735","16.07%"
"Oct 6, 2021 @ 15:32:18.735","31.8%"
"Oct 6, 2021 @ 15:32:17.735","9.65%"
"Oct 6, 2021 @ 15:32:16.735","12.34%"
"Oct 6, 2021 @ 15:32:15.735","10.35%"
"Oct 6, 2021 @ 15:32:14.735","10%"
"Oct 6, 2021 @ 15:32:13.735","11.8%"
"Oct 6, 2021 @ 15:32:12.735","10.24%"
"Oct 6, 2021 @ 15:32:11.735","8.84%"
"Oct 6, 2021 @ 15:32:10.735","9.2%"
"Oct 6, 2021 @ 15:32:09.735","10.77%"
"Oct 6, 2021 @ 15:32:08.735","12.81%"
"Oct 6, 2021 @ 15:32:07.735","11.91%"
"Oct 6, 2021 @ 15:32:06.735","9.6%"
"Oct 6, 2021 @ 15:32:05.735","9.66%"
"Oct 6, 2021 @ 15:32:04.735","9.83%"
"Oct 6, 2021 @ 15:32:03.735","9.67%"
"Oct 6, 2021 @ 15:32:02.735","10.07%"
"Oct 6, 2021 @ 15:32:01.735","9.9%"
"Oct 6, 2021 @ 15:32:00.735","10.76%"
"Oct 6, 2021 @ 15:31:59.735","11.14%"
"Oct 6, 2021 @ 15:31:58.735","10.77%"
"Oct 6, 2021 @ 15:31:57.735","10.93%"
"Oct 6, 2021 @ 15:31:56.735","10.56%"
"Oct 6, 2021 @ 15:31:55.735","11.47%"
"Oct 6, 2021 @ 15:31:54.735","8.85%"
"Oct 6, 2021 @ 15:31:53.735","11.72%"
"Oct 6, 2021 @ 15:31:52.735","11.77%"
"Oct 6, 2021 @ 15:31:51.735","9.78%"
"Oct 6, 2021 @ 15:31:50.735","11.11%"
"Oct 6, 2021 @ 15:31:49.735","8.41%"
"Oct 6, 2021 @ 15:31:48.735","8.85%"
"Oct 6, 2021 @ 15:31:47.735","10%"
"Oct 6, 2021 @ 15:31:46.735","9.13%"
"Oct 6, 2021 @ 15:31:45.735","10.14%"
"Oct 6, 2021 @ 15:31:44.735","9.32%"
"Oct 6, 2021 @ 15:31:43.735","11.67%"
"Oct 6, 2021 @ 15:31:42.735","11.49%"
"Oct 6, 2021 @ 15:31:41.735","10.57%"
"Oct 6, 2021 @ 15:31:40.735","11.4%"
"Oct 6, 2021 @ 15:31:39.735","9.44%"
"Oct 6, 2021 @ 15:31:38.735","14.03%"
"Oct 6, 2021 @ 15:31:37.735","9.08%"
"Oct 6, 2021 @ 15:31:36.735","8.99%"
"Oct 6, 2021 @ 15:31:35.735","10.9%"
"Oct 6, 2021 @ 15:31:34.735","10.55%"
"Oct 6, 2021 @ 15:31:33.735","11.36%"
"Oct 6, 2021 @ 15:31:32.735","10.01%"
"Oct 6, 2021 @ 15:31:31.735","11.46%"
"Oct 6, 2021 @ 15:31:30.735","9.7%"
"Oct 6, 2021 @ 15:31:29.735","9.1%"
"Oct 6, 2021 @ 15:31:28.735","10.27%"
"Oct 6, 2021 @ 15:31:27.735","8.14%"
"Oct 6, 2021 @ 15:31:26.735","10.38%"
"Oct 6, 2021 @ 15:31:25.735","9.93%"
"Oct 6, 2021 @ 15:31:24.735","9.11%"
"Oct 6, 2021 @ 15:31:23.735","8.98%"
"Oct 6, 2021 @ 15:31:22.735","10.7%"
"Oct 6, 2021 @ 15:31:21.735","10.25%"
"Oct 6, 2021 @ 15:31:20.735","9.66%"
"Oct 6, 2021 @ 15:31:19.735","11.14%"
"Oct 6, 2021 @ 15:31:18.735","12.02%"
"Oct 6, 2021 @ 15:31:17.735","9.69%"
"Oct 6, 2021 @ 15:31:16.735","10.93%"
"Oct 6, 2021 @ 15:31:15.735","9.11%"
"Oct 6, 2021 @ 15:31:14.735","10.1%"
"Oct 6, 2021 @ 15:31:13.735","12.05%"
"Oct 6, 2021 @ 15:31:12.735","9.8%"
"Oct 6, 2021 @ 15:31:11.735","8.87%"
"Oct 6, 2021 @ 15:31:10.735","10.8%"
"Oct 6, 2021 @ 15:31:09.735","11.49%"
"Oct 6, 2021 @ 15:31:08.735","8.54%"
"Oct 6, 2021 @ 15:31:07.735","10.04%"
"Oct 6, 2021 @ 15:31:06.735","9.84%"
"Oct 6, 2021 @ 15:31:05.735","9.31%"
"Oct 6, 2021 @ 15:31:04.735","10.03%"
"Oct 6, 2021 @ 15:31:03.735","10.7%"
"Oct 6, 2021 @ 15:31:02.735","9.08%"
"Oct 6, 2021 @ 15:31:01.735","9.77%"
"Oct 6, 2021 @ 15:31:00.735","8.96%"
"Oct 6, 2021 @ 15:30:59.735","8.6%"
"Oct 6, 2021 @ 15:30:58.735","10.02%"
"Oct 6, 2021 @ 15:30:57.735","11.34%"
"Oct 6, 2021 @ 15:30:56.735","10.73%"
"Oct 6, 2021 @ 15:30:55.735","9.88%"
"Oct 6, 2021 @ 15:30:54.735","10.47%"
"Oct 6, 2021 @ 15:30:53.735","10.81%"
"Oct 6, 2021 @ 15:30:52.735","10.35%"
"Oct 6, 2021 @ 15:30:51.735","11.07%"
"Oct 6, 2021 @ 15:30:50.735","10.27%"
"Oct 6, 2021 @ 15:30:49.735","9.32%"
"Oct 6, 2021 @ 15:30:48.735","9.92%"
"Oct 6, 2021 @ 15:30:47.735","10.81%"
"Oct 6, 2021 @ 15:30:46.735","9.68%"
"Oct 6, 2021 @ 15:30:45.735","12.56%"
"Oct 6, 2021 @ 15:30:44.735","10.32%"
"Oct 6, 2021 @ 15:30:43.735","12.22%"
"Oct 6, 2021 @ 15:30:42.735","11.64%"
"Oct 6, 2021 @ 15:30:41.735","9.8%"
"Oct 6, 2021 @ 15:30:40.735","10.92%"
"Oct 6, 2021 @ 15:30:39.735","8.63%"
"Oct 6, 2021 @ 15:30:38.735","9.76%"
"Oct 6, 2021 @ 15:30:37.735","8.51%"
"Oct 6, 2021 @ 15:30:36.735","9.59%"
"Oct 6, 2021 @ 15:30:35.735","9.7%"
"Oct 6, 2021 @ 15:30:34.735","8.24%"
"Oct 6, 2021 @ 15:30:33.735","10.61%"
"Oct 6, 2021 @ 15:30:32.735","7.78%"
"Oct 6, 2021 @ 15:30:31.735","11.37%"
"Oct 6, 2021 @ 15:30:30.735","10.36%"
"Oct 6, 2021 @ 15:30:29.735","10.7%"
"Oct 6, 2021 @ 15:30:28.735","8.78%"
"Oct 6, 2021 @ 15:30:27.735","8.98%"
"Oct 6, 2021 @ 15:30:26.735","8.84%"
"Oct 6, 2021 @ 15:30:25.735","11.12%"
"Oct 6, 2021 @ 15:30:24.735","10.14%"
"Oct 6, 2021 @ 15:30:23.735","9.96%"
"Oct 6, 2021 @ 15:30:22.735","9.8%"
