"@timestamp","system.cpu.total.norm.pct"
"Mar 24, 2021 @ 10:01:32.810","89.66%"
"Mar 24, 2021 @ 10:01:33.809","94.47%"
"Mar 24, 2021 @ 10:01:34.809","89.82%"
"Mar 24, 2021 @ 10:01:35.809","92.64%"
"Mar 24, 2021 @ 10:01:36.809","93.92%"
"Mar 24, 2021 @ 10:01:37.809","87.6%"
"Mar 24, 2021 @ 10:01:38.809","91.24%"
"Mar 24, 2021 @ 10:01:39.809","88.5%"
"Mar 24, 2021 @ 10:01:40.809","74.61%"
"Mar 24, 2021 @ 10:01:41.809","96.97%"
"Mar 24, 2021 @ 10:01:42.809","93.42%"
"Mar 24, 2021 @ 10:01:43.809","92.93%"
"Mar 24, 2021 @ 10:01:44.811","89.85%"
"Mar 24, 2021 @ 10:01:45.809","93.11%"
"Mar 24, 2021 @ 10:01:46.809","93.18%"
"Mar 24, 2021 @ 10:01:47.809","93.62%"
"Mar 24, 2021 @ 10:01:48.809","69.57%"
"Mar 24, 2021 @ 10:01:49.809","78.92%"
"Mar 24, 2021 @ 10:01:50.809","94.4%"
"Mar 24, 2021 @ 10:01:51.809","94.46%"
"Mar 24, 2021 @ 10:01:52.809","94.49%"
"Mar 24, 2021 @ 10:01:53.809","96.18%"
"Mar 24, 2021 @ 10:01:54.809","90.91%"
"Mar 24, 2021 @ 10:01:55.809","93.37%"
"Mar 24, 2021 @ 10:01:56.809","92.91%"
"Mar 24, 2021 @ 10:01:57.809","88.43%"
"Mar 24, 2021 @ 10:01:58.809","93.64%"
"Mar 24, 2021 @ 10:01:59.809","92.6%"
"Mar 24, 2021 @ 10:02:00.809","88.55%"
"Mar 24, 2021 @ 10:02:01.809","92.09%"
"Mar 24, 2021 @ 10:02:02.809","90.89%"
"Mar 24, 2021 @ 10:02:03.809","94.46%"
"Mar 24, 2021 @ 10:02:04.811","90.7%"
"Mar 24, 2021 @ 10:02:05.809","91.12%"
"Mar 24, 2021 @ 10:02:06.809","88.97%"
"Mar 24, 2021 @ 10:02:07.809","93.37%"
"Mar 24, 2021 @ 10:02:08.809","92.64%"
"Mar 24, 2021 @ 10:02:09.809","92.44%"
"Mar 24, 2021 @ 10:02:10.809","90.33%"
"Mar 24, 2021 @ 10:02:11.809","95.5%"
"Mar 24, 2021 @ 10:02:12.809","90.79%"
"Mar 24, 2021 @ 10:02:13.809","58.35%"
"Mar 24, 2021 @ 10:02:14.809","15.95%"
"Mar 24, 2021 @ 10:02:15.809","3.23%"
"Mar 24, 2021 @ 10:02:16.809","2.74%"
"Mar 24, 2021 @ 10:02:17.810","1.75%"
"Mar 24, 2021 @ 10:02:18.809","2.01%"
"Mar 24, 2021 @ 10:02:19.809","14.07%"
"Mar 24, 2021 @ 10:02:20.810","21.95%"
"Mar 24, 2021 @ 10:02:21.809","13.47%"
"Mar 24, 2021 @ 10:02:22.809","25.5%"
