timestamp,event
"Mar 29, 2021 @ 15:57:20.829",participantJoined
"Mar 29, 2021 @ 15:57:33.042",participantJoined
"Mar 29, 2021 @ 15:58:02.804",participantJoined
"Mar 29, 2021 @ 15:57:45.824",participantJoined
"Mar 29, 2021 @ 15:58:13.222",participantJoined
"Mar 29, 2021 @ 15:58:34.365",participantJoined
