"@timestamp","system.memory.used.pct"
"Mar 29, 2021 @ 15:58:46.449","68.28%"
"Mar 29, 2021 @ 15:58:47.449","68.4%"
"Mar 29, 2021 @ 15:58:48.449","68.31%"
"Mar 29, 2021 @ 15:58:49.449","68.25%"
"Mar 29, 2021 @ 15:58:50.453","68.27%"
"Mar 29, 2021 @ 15:58:51.449","68.25%"
"Mar 29, 2021 @ 15:58:52.449","68.27%"
"Mar 29, 2021 @ 15:58:53.449","68.26%"
"Mar 29, 2021 @ 15:58:54.449","68.31%"
"Mar 29, 2021 @ 15:58:55.449","68.33%"
"Mar 29, 2021 @ 15:58:56.449","68.36%"
"Mar 29, 2021 @ 15:58:57.449","68.38%"
"Mar 29, 2021 @ 15:58:58.449","68.36%"
"Mar 29, 2021 @ 15:58:59.449","68.35%"
"Mar 29, 2021 @ 15:59:00.449","68.37%"
"Mar 29, 2021 @ 15:59:01.450","68.37%"
"Mar 29, 2021 @ 15:59:02.449","68.41%"
"Mar 29, 2021 @ 15:59:03.449","68.49%"
"Mar 29, 2021 @ 15:59:04.449","68.45%"
"Mar 29, 2021 @ 15:59:05.449","68.5%"
"Mar 29, 2021 @ 15:59:06.449","68.53%"
"Mar 29, 2021 @ 15:59:07.449","68.52%"
"Mar 29, 2021 @ 15:59:08.449","68.55%"
"Mar 29, 2021 @ 15:59:09.450","45.83%"
"Mar 29, 2021 @ 15:59:10.449","44.99%"
"Mar 29, 2021 @ 15:59:11.449","44.99%"
"Mar 29, 2021 @ 15:59:12.449","44.98%"
"Mar 29, 2021 @ 15:59:13.449","44.98%"
