"@timestamp","system.cpu.total.norm.pct"
"Mar 29, 2021 @ 15:53:56.240","100%"
"Mar 29, 2021 @ 15:53:57.240","100%"
"Mar 29, 2021 @ 15:53:58.240","99.75%"
"Mar 29, 2021 @ 15:53:59.240","100%"
"Mar 29, 2021 @ 15:54:00.240","100%"
"Mar 29, 2021 @ 15:54:01.240","100%"
"Mar 29, 2021 @ 15:54:02.240","100%"
"Mar 29, 2021 @ 15:54:03.245","100%"
"Mar 29, 2021 @ 15:54:04.240","100%"
"Mar 29, 2021 @ 15:54:05.240","100%"
"Mar 29, 2021 @ 15:54:06.240","100%"
"Mar 29, 2021 @ 15:54:07.240","100%"
"Mar 29, 2021 @ 15:54:08.240","100%"
"Mar 29, 2021 @ 15:54:09.240","100%"
"Mar 29, 2021 @ 15:54:10.240","100%"
"Mar 29, 2021 @ 15:54:11.240","100%"
"Mar 29, 2021 @ 15:54:12.242","100%"
"Mar 29, 2021 @ 15:54:13.240","100%"
"Mar 29, 2021 @ 15:54:14.240","100%"
"Mar 29, 2021 @ 15:54:15.240","100%"
"Mar 29, 2021 @ 15:54:16.240","100%"
"Mar 29, 2021 @ 15:54:17.240","100%"
"Mar 29, 2021 @ 15:54:18.240","100%"
"Mar 29, 2021 @ 15:54:19.240","99.75%"
"Mar 29, 2021 @ 15:54:20.240","100%"
"Mar 29, 2021 @ 15:54:21.240","100%"
"Mar 29, 2021 @ 15:54:22.240","100%"
"Mar 29, 2021 @ 15:54:23.240","100%"
"Mar 29, 2021 @ 15:54:24.240","100%"
"Mar 29, 2021 @ 15:54:25.240","100%"
"Mar 29, 2021 @ 15:54:26.240","100%"
"Mar 29, 2021 @ 15:54:27.240","100%"
"Mar 29, 2021 @ 15:54:28.241","100%"
"Mar 29, 2021 @ 15:54:29.240","100%"
"Mar 29, 2021 @ 15:54:30.240","100%"
"Mar 29, 2021 @ 15:54:31.240","100%"
"Mar 29, 2021 @ 15:54:32.240","100%"
"Mar 29, 2021 @ 15:54:33.240","100%"
"Mar 29, 2021 @ 15:54:34.240","99.75%"
"Mar 29, 2021 @ 15:54:35.240","100%"
"Mar 29, 2021 @ 15:54:36.240","100%"
"Mar 29, 2021 @ 15:54:37.240","100%"
"Mar 29, 2021 @ 15:54:38.240","57%"
"Mar 29, 2021 @ 15:54:39.243","25.82%"
"Mar 29, 2021 @ 15:54:40.240","4.03%"
"Mar 29, 2021 @ 15:54:41.240","3.73%"
"Mar 29, 2021 @ 15:54:42.240","1.75%"
"Mar 29, 2021 @ 15:54:43.240","4.23%"
"Mar 29, 2021 @ 15:54:44.240","3.47%"
"Mar 29, 2021 @ 15:54:45.240","2.24%"
