"@timestamp","system.cpu.total.norm.pct"
"Mar 30, 2021 @ 08:02:05.019","100%"
"Mar 30, 2021 @ 08:02:06.019","100%"
"Mar 30, 2021 @ 08:02:07.019","100%"
"Mar 30, 2021 @ 08:02:08.019","100%"
"Mar 30, 2021 @ 08:02:09.019","100%"
"Mar 30, 2021 @ 08:02:10.019","99.75%"
"Mar 30, 2021 @ 08:02:11.019","100%"
"Mar 30, 2021 @ 08:02:12.019","100%"
"Mar 30, 2021 @ 08:02:13.019","100%"
"Mar 30, 2021 @ 08:02:14.019","100%"
"Mar 30, 2021 @ 08:02:15.019","100%"
"Mar 30, 2021 @ 08:02:16.019","100%"
"Mar 30, 2021 @ 08:02:17.019","100%"
"Mar 30, 2021 @ 08:02:18.019","100%"
"Mar 30, 2021 @ 08:02:19.019","100%"
"Mar 30, 2021 @ 08:02:20.019","100%"
"Mar 30, 2021 @ 08:02:21.019","100%"
"Mar 30, 2021 @ 08:02:22.019","100%"
"Mar 30, 2021 @ 08:02:23.021","100%"
"Mar 30, 2021 @ 08:02:24.019","100%"
"Mar 30, 2021 @ 08:02:25.019","100%"
"Mar 30, 2021 @ 08:02:26.019","100%"
"Mar 30, 2021 @ 08:02:27.019","100%"
"Mar 30, 2021 @ 08:02:28.020","100%"
"Mar 30, 2021 @ 08:02:29.019","100%"
"Mar 30, 2021 @ 08:02:30.019","100%"
"Mar 30, 2021 @ 08:02:31.020","100%"
"Mar 30, 2021 @ 08:02:32.019","100%"
"Mar 30, 2021 @ 08:02:33.019","100%"
"Mar 30, 2021 @ 08:02:34.019","100%"
"Mar 30, 2021 @ 08:02:35.019","100%"
"Mar 30, 2021 @ 08:02:36.019","100%"
"Mar 30, 2021 @ 08:02:37.019","100%"
"Mar 30, 2021 @ 08:02:38.019","100%"
"Mar 30, 2021 @ 08:02:39.019","100%"
"Mar 30, 2021 @ 08:02:40.019","100%"
"Mar 30, 2021 @ 08:02:41.019","100%"
"Mar 30, 2021 @ 08:02:42.019","100%"
"Mar 30, 2021 @ 08:02:43.019","100%"
"Mar 30, 2021 @ 08:02:44.019","100%"
"Mar 30, 2021 @ 08:02:45.019","100%"
"Mar 30, 2021 @ 08:02:46.019","100%"
"Mar 30, 2021 @ 08:02:47.019","100%"
"Mar 30, 2021 @ 08:02:48.019","100%"
"Mar 30, 2021 @ 08:02:49.019","100%"
"Mar 30, 2021 @ 08:02:50.019","100%"
"Mar 30, 2021 @ 08:02:51.019","100%"
